source_namespace	source_id	id	source_document	historical_revision	decision_requirement	authority_status	implementation_commit	files_components	current_main_status	remaining_work	tests_gates	task_ids	source_ledger_row	relationship	requirement_id	acceptance_id	check_id	role	disposition
HIST	A98	A98	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §54	Jackin chooses product simulation delta; paused motion freezes; no generic token clock substitution	accepted	444a8f4;934c92dc	Jackin clock/world	compare_new_oracle	33/80/200-ms route policy and elapsed behavior	Jackin timing fixtures	TASK-051;TASK-054;TASK-055	docs/refactoring-plan/historical-obligations.tsv:99	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Jackin chooses product simulation delta; paused motion freezes; no generic token clock substitution Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:99.
HIST	EARLY-021	EARLY-021	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	e8d053c9 §20.9 items9–11	CodeEditor cache uses edit counter and sorted-span cursor; Capsule never clones viewport per frame; grid load performs one owned conversion.	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: No hashing whole editor or copying ResultSet merely to draw.	2k-line editor <40 frame allocations; four-pane Capsule <200; grid500×12 load <8000; source-call evidence.	TASK-025;TASK-055;TASK-060;TASK-067	docs/refactoring-plan/history-early-obligations.tsv:22	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	CodeEditor cache uses edit counter and sorted-span cursor; Capsule never clones viewport per frame; grid load performs one owned conversion. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:22.
HIST	EARLY-042	EARLY-042	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	934c92dc §8 feedbackamendment	Select elapsed or absolute simulation feedback policy before init; simulation advances only from admitted domain coalesced step, never draw/inputcount/walltime.	accepted_later_extension	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Default elapsed140 and source80/160 simulation are distinct policies; no blanket keyboard flash rule.	Paused no spin/deadline; sought nonzeroepoch; delayed/coalesced full/reduced; wrongpolicy/backwards atomic rejection.	TASK-009;TASK-051;TASK-055	docs/refactoring-plan/history-early-obligations.tsv:43	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Select elapsed or absolute simulation feedback policy before init; simulation advances only from admitted domain coalesced step, never draw/inputcount/walltime. Source disposition: accepted_later_extension. Exact source: docs/refactoring-plan/history-early-obligations.tsv:43.
HIST	EARLY-AMEND-049	EARLY-AMEND-049	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	934c92dc §8.6	FeedbackClock Simulation uses absolute domain-owned synchronized time and preserves source cadence without wall deadlines.	accepted extension	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Wrong-policy/backwards reject atomically; equal idempotent; tick/input/draw/wall count cannot age simulation; owner disappearance does not cancel cadence.	Nonzero epoch;80/160/coalesced delayed steps;paused no spin/deadline;future stable row/owner no input authority;elapsed140 retained.	TASK-009;TASK-051;TASK-055	docs/refactoring-plan/history-early-amendments-obligations.tsv:50	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	FeedbackClock Simulation uses absolute domain-owned synchronized time and preserves source cadence without wall deadlines. Source disposition: accepted extension. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:50.
HIST	F11	F11	IMPROVEMENTS_PLAN.md;docs/improvements/f11-one-retention-aware-mutation-boundary.md	215990ef;abb480ac;c9661f6c;64add0ea;812bad84;02f5294b	One retained-output mutation boundary enforces limits and identity	current_done	c9710d81;b5f237d4;03df2681;8f7ed0e1;1615aa56;11ae5078;4399e9dd;1aaa9b01;812bad84 (see linked slice evidence)	Viewport retained output	current_main_mapping_required	Append/replace/prune invalidate exactly required state	Viewport retained output	TASK-021;TASK-044;TASK-055	docs/refactoring-plan/historical-obligations.tsv:145	global semantic anchor; supplemental clauses retained	R-001	AC-001	CHK-004	primary	One retained-output mutation boundary enforces limits and identity Source disposition: current_done. Exact source: docs/refactoring-plan/historical-obligations.tsv:145.
HIST	HAR-022	HAR-022	docs/audit/app-audit.md:633-671	locator_pin=7b27732a8c3c131760ec3438f641cb3c11343a42;historical_provenance_edges=e81ca17b	Deterministic motion/effects preserved while semantic theme replaces palette reversal	accepted direction	unread	Jackin rain; layer painting; motion	unverified	Keep pacing seed skip hold handoff and resize oracle states	Full/Reduced/Paused frames; duplicate-color theme; ANSI/Mono; actual paint provenance	TASK-009;TASK-051;TASK-054;TASK-055	docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:23	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Deterministic motion/effects preserved while semantic theme replaces palette reversal Source disposition: accepted direction. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:23.
HIST	HI-020	HI-020	docs/audit/domain-boundary-audit.md2.9-2.11;4.2	e81ca17b	Stable Tabs and SplitPane/Viewport reusable mechanics; dirty-close preview/pinning pane-tree/PTY semantics app-owned	accepted and amended	implementation not checked	Tabs; SplitPane; TextViewport; Capsule; workbench	not independently tested	Remove per-render tabs/viewport reconstruction; keep domain tab policies and pane simulation	logical close after reorder; strip window; zoom/split/drag; caret override without clone	TASK-012;TASK-020;TASK-055	docs/refactoring-plan/history-inputs-obligations.tsv:21	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Stable Tabs and SplitPane/Viewport reusable mechanics; dirty-close preview/pinning pane-tree/PTY semantics app-owned Source disposition: accepted and amended. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:21.
HIST	HI-023	HI-023	docs/audit/performance-audit.md6.3; STATE	a2ddd278	Windowed incremental viewport and tree; remove full viewport clone; code edit-counter caches sorted span walks	accepted	implementation not checked	TextViewport; Tree; CodeEditor; Capsule	not independently tested	No buffer-size-scaled render/push or per-frame clone; semantic cache boundary retained	100k lines push/render; node-count-independent render; clone absence and byte limits	TASK-020;TASK-021;TASK-025;TASK-055;TASK-067	docs/refactoring-plan/history-inputs-obligations.tsv:24	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Windowed incremental viewport and tree; remove full viewport clone; code edit-counter caches sorted span walks Source disposition: accepted. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:24.
HIST	HL-54-DOMAIN	HL-54-DOMAIN	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	ecc13378 §54.4	Jackin route.tick_ms owns World delta and paused clock; Runtime schedules	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Apply accepted contract; reject/supersede: Runtime clock/wall time/design tick as domain delta; App::tick hook	route_tick_ms_is_the_only_world_tick_delta; one_runtime_tick_advances_the_route_once; oracle timeline evidence	TASK-051;TASK-054;TASK-055	docs/refactoring-plan/history-late-obligations.tsv:3	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Jackin route.tick_ms owns World delta and paused clock; Runtime schedules Source disposition: accepted. Exact source: docs/refactoring-plan/history-late-obligations.tsv:3.
HIST	HM64	HM64	COMPONENT_ARCHITECTURE.md	3adb6efe §54;ecc13378 §54.4	Jackin product delta owned by Route tick policy; runtime/wall/design tick never substituted; each physical tick advances route once; paused freezes product clock	accepted;oracle_timing_wins	main app.rs:662 route_tick_ms	Jackin world/rain/launch/jobs/modal/status expiry	proof_traceability_gap	Map legacy route33/80/80–200ms and later simulation timing amendments to oracle timelines; preserve frame282 and timestamps	route_tick_ms-only delta; once despite settle; paused/reduced; all rain/launch/outro sequences	TASK-051;TASK-054;TASK-055	docs/refactoring-plan/history-middle-obligations.tsv:65	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Jackin product delta owned by Route tick policy; runtime/wall/design tick never substituted; each physical tick advances route once; paused freezes product clock Source disposition: accepted;oracle_timing_wins. Exact source: docs/refactoring-plan/history-middle-obligations.tsv:65.
