source_namespace	source_id	id	source_document	historical_revision	decision_requirement	authority_status	implementation_commit	files_components	current_main_status	remaining_work	tests_gates	task_ids	source_ledger_row	relationship	requirement_id	acceptance_id	check_id	role	disposition
HIST	A100	A100	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §54	Manager/Accounts inactive message fanout remains inherent app methods, not extra universal Screen hook	accepted	444a8f4	Jackin dispatch	retain_and_verify	Refresh completion after route switch	inactive fanout journey	TASK-051;TASK-053	docs/refactoring-plan/historical-obligations.tsv:101	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Manager/Accounts inactive message fanout remains inherent app methods, not extra universal Screen hook Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:101.
HIST	A127	A127	GOAL.md	efada044:GOAL.md;7b27732a8c3c131760ec3438f641cb3c11343a42:GOAL.md	Restore historical composition rather than redesign product during facade migration	accepted_updated_oracle	f98c375d;PR1	four apps	remaining_work	Exact 02f5294b behavior across all apps/components	oracle parity matrices	TASK-032;TASK-039;TASK-040;TASK-050;TASK-051;TASK-057;TASK-058;TASK-064	docs/refactoring-plan/historical-obligations.tsv:128	global semantic anchor; supplemental clauses retained	R-001	AC-001	CHK-004	primary	Restore historical composition rather than redesign product during facade migration Source disposition: accepted_updated_oracle. Exact source: docs/refactoring-plan/historical-obligations.tsv:128.
HIST	A129	A129	GOAL2.md;docs/audit/consolidation/disposition-ledger.md	db5c41a6:GOAL2.md;7b27732a8c3c131760ec3438f641cb3c11343a42:docs/audit/consolidation/disposition-ledger.md:166-167,175,254-255,259,468,476-477	Rejected stale item-row, manager, Grid/progress patches do not waive their underlying capabilities	accepted_disposition	569167ee;378d51c9	apps;rowui	remaining_work_by_matrix	Reimplement accepted behavior with current API and oracle evidence	component/app task ownership	TASK-015;TASK-034;TASK-051	docs/refactoring-plan/historical-obligations.tsv:130	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Rejected stale item-row, manager, Grid/progress patches do not waive their underlying capabilities Source disposition: accepted_disposition. Exact source: docs/refactoring-plan/historical-obligations.tsv:130.
HIST	A98	A98	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §54	Jackin chooses product simulation delta; paused motion freezes; no generic token clock substitution	accepted	444a8f4;934c92dc	Jackin clock/world	compare_new_oracle	33/80/200-ms route policy and elapsed behavior	Jackin timing fixtures	TASK-051;TASK-054;TASK-055	docs/refactoring-plan/historical-obligations.tsv:99	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Jackin chooses product simulation delta; paused motion freezes; no generic token clock substitution Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:99.
HIST	A99	A99	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §54	Status projection pure and dynamic text in app-owned fixed buffers; no duplicated mutable Jx cache	accepted	444a8f4	Jackin screens/status	retain_and_verify	Current facts/tones/priorities/action keys after inactive updates	status tests;allocations	TASK-028;TASK-051	docs/refactoring-plan/historical-obligations.tsv:100	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Status projection pure and dynamic text in app-owned fixed buffers; no duplicated mutable Jx cache Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:100.
HIST	EARLY-022	EARLY-022	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	e8d053c9 §20.9 items13,15,16	Select-all uses AllExcept; manager rows rebuild on world generation only; inert-below omits background registrations.	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: No full materialized100k key set or per-key manager rebuild.	Select-all <100 allocations; manager key0/frame<60; modal hits <25percent of base workload.	TASK-020;TASK-051;TASK-067	docs/refactoring-plan/history-early-obligations.tsv:23	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Select-all uses AllExcept; manager rows rebuild on world generation only; inert-below omits background registrations. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:23.
HIST	EARLY-042	EARLY-042	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	934c92dc §8 feedbackamendment	Select elapsed or absolute simulation feedback policy before init; simulation advances only from admitted domain coalesced step, never draw/inputcount/walltime.	accepted_later_extension	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Default elapsed140 and source80/160 simulation are distinct policies; no blanket keyboard flash rule.	Paused no spin/deadline; sought nonzeroepoch; delayed/coalesced full/reduced; wrongpolicy/backwards atomic rejection.	TASK-009;TASK-051;TASK-055	docs/refactoring-plan/history-early-obligations.tsv:43	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Select elapsed or absolute simulation feedback policy before init; simulation advances only from admitted domain coalesced step, never draw/inputcount/walltime. Source disposition: accepted_later_extension. Exact source: docs/refactoring-plan/history-early-obligations.tsv:43.
HIST	EARLY-054	EARLY-054	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	2e453023 §12.5 J6–J9	File browser domain stays app composition; Wizard owns steps/rewind retention; PickerChain owns generic staged loading/error/back navigation; shared keyed row rendering replaces app reimplementations.	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	TASK-024 PickerChain/J8;TASK-030 Wizard/J7;TASK-051 Jackin browser/J6;TASK-052/053/056 app consumers;TASK-042 additional Holla consumer only	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Steps remains displayonly; filesystem/1Password models and async lifecycle do not enter library. Source owner correction: J6 is Jackin JA-015/TASK-051, with JA-017/034/059 consumed by TASK-052/053/056; Holla TASK-042 cannot prove Jackin J6.	J6–J9 each current consumer, state retention and source error/retry/back/cancel flows.	TASK-024;TASK-030;TASK-042;TASK-051;TASK-052;TASK-053;TASK-056	docs/refactoring-plan/history-early-obligations.tsv:55	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-001	AC-001	CHK-004	primary	J6 Jackin browser domain composition uses shared Form/List/Dialog without host filesystem; intact JA-015 navigation/path/invalid/paste/wheel/cancel proof. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:55.
HIST	EARLY-AMEND-049	EARLY-AMEND-049	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	934c92dc §8.6	FeedbackClock Simulation uses absolute domain-owned synchronized time and preserves source cadence without wall deadlines.	accepted extension	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Wrong-policy/backwards reject atomically; equal idempotent; tick/input/draw/wall count cannot age simulation; owner disappearance does not cancel cadence.	Nonzero epoch;80/160/coalesced delayed steps;paused no spin/deadline;future stable row/owner no input authority;elapsed140 retained.	TASK-009;TASK-051;TASK-055	docs/refactoring-plan/history-early-amendments-obligations.tsv:50	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	FeedbackClock Simulation uses absolute domain-owned synchronized time and preserves source cadence without wall deadlines. Source disposition: accepted extension. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:50.
HIST	F23a	F23a	IMPROVEMENTS_PLAN.md;docs/improvements/f23a-state-reachability-design-d4.md	215990ef;abb480ac;c9661f6c;64add0ea;812bad84;02f5294b	Every declared state reachable through deterministic application events	current_holla_done_later_showcase_open	c9710d81;b5f237d4;03df2681;8f7ed0e1;1615aa56;11ae5078;4399e9dd;1aaa9b01;812bad84 (see linked slice evidence)	state graph	current_main_mapping_required	No synthetic snapshot-only state coverage	state graph	TASK-032;TASK-039;TASK-040;TASK-050;TASK-051;TASK-057;TASK-058;TASK-064	docs/refactoring-plan/historical-obligations.tsv:157	global semantic anchor; supplemental clauses retained	R-001	AC-001	CHK-004	primary	Every declared state reachable through deterministic application events Source disposition: current_holla_done_later_showcase_open. Exact source: docs/refactoring-plan/historical-obligations.tsv:157.
