source_namespace	source_id	id	source_document	historical_revision	decision_requirement	authority_status	implementation_commit	files_components	current_main_status	remaining_work	tests_gates	task_ids	source_ledger_row	relationship	requirement_id	acceptance_id	check_id	role	disposition
HIST	A01	A01	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §3 / A,J	Separate update and draw; props borrow configuration and state stays caller-owned	accepted	18afddd2;7899678d	crates/tui/src/components;apps	retain_and_verify	Compile borrowed phase calls and external state ownership; no model data stored in props	architecture;external examples	TASK-010;TASK-065	docs/refactoring-plan/historical-obligations.tsv:2	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Separate update and draw; props borrow configuration and state stays caller-owned Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:2.
HIST	A03	A03	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §3 / J	Derived caches runtime-owned and keyed by Id/type plus size/theme/source generation	accepted	7899678d	ui;runtime	retain_and_verify	Invalidate stale derived facts without hiding durable state in caches	cache invalidation;resize;repeated draw	TASK-010;TASK-067	docs/refactoring-plan/historical-obligations.tsv:4	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Derived caches runtime-owned and keyed by Id/type plus size/theme/source generation Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:4.
HIST	A04	A04	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §6 / C,J	Response flow, invalidation and typed semantic action are independent	accepted	18afddd2	response.rs	retain_and_verify	Boundary wheel consumes without repaint; actions retain identity	response unit tests;scroll boundary	TASK-010	docs/refactoring-plan/historical-obligations.tsv:5	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Response flow, invalidation and typed semantic action are independent Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:5.
HIST	A05	A05	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §6,§25	Only Response<()> may fold; preserve first present id and strongest invalidation	accepted	7899678d	response.rs	retain_and_verify	Compile-fail action-bearing fold; unit merge laws	trybuild;response laws	TASK-010	docs/refactoring-plan/historical-obligations.tsv:6	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Only Response<()> may fold; preserve first present id and strongest invalidation Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:6.
HIST	A07	A07	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §7,§25	Id structural equality/order/hash and duplicate diagnostics; no claimed mathematical collision prevention	accepted	7899678d	id;runtime registry	retain_and_verify	Derived-id corpus and duplicate diagnostics	id unit tests;external const patterns	TASK-010	docs/refactoring-plan/historical-obligations.tsv:8	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Id structural equality/order/hash and duplicate diagnostics; no claimed mathematical collision prevention Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:8.
HIST	A08	A08	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §8	One runtime owns focus registration, traversal, restoration, hover, pressed/capture and cursor	accepted	18afddd2	runtime;focus;hit;apps	retain_and_verify	Remove app duplicates while reproducing oracle behavior	architecture boundary;four-app interactions	TASK-010	docs/refactoring-plan/historical-obligations.tsv:9	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	One runtime owns focus registration, traversal, restoration, hover, pressed/capture and cursor Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:9.
HIST	A09	A09	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §8,§25	Hit priority highest layer then latest registration; decoration does not receive control input	accepted	7899678d	hit;runtime	retain_and_verify	Overlap/layer/decorative negative probes	runtime hit tests	TASK-010	docs/refactoring-plan/historical-obligations.tsv:10	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Hit priority highest layer then latest registration; decoration does not receive control input Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:10.
HIST	A10	A10	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §8,§73	Disabled top hit absorbs all activating pointer input without lower fallthrough	accepted	7763d50;b0ad014	runtime;focus	proof_gap	Add direct overlapping enabled lower/disabled upper runtime proof	disabled activation;overlap test	TASK-010	docs/refactoring-plan/historical-obligations.tsv:11	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Disabled top hit absorbs all activating pointer input without lower fallthrough Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:11.
HIST	A102	A102	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md later runtime docs;amendments=2caff455,577bf533	Registry/geometry published only after successful output; restored focus validated against publication	accepted_later_amendment	2caff455;577bf533	runtime	retain_and_verify	Failed output/stale hit and queued input after route/resize	publication tests	TASK-010	docs/refactoring-plan/historical-obligations.tsv:103	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Registry/geometry published only after successful output; restored focus validated against publication Source disposition: accepted_later_amendment. Exact source: docs/refactoring-plan/historical-obligations.tsv:103.
HIST	A103	A103	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md later runtime docs;amendments=b1c8c447,934c92dc	Typing and cursor ownership explicit; declared caret offers resolved conditionally	accepted_later_amendment	b1c8c447;2f139259	runtime;fields	retain_and_verify	Focus/editor/caret visibility under overlays and first input	typing/cursor tests	TASK-010	docs/refactoring-plan/historical-obligations.tsv:104	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Typing and cursor ownership explicit; declared caret offers resolved conditionally Source disposition: accepted_later_amendment. Exact source: docs/refactoring-plan/historical-obligations.tsv:104.
