source_namespace	source_id	id	source_document	historical_revision	decision_requirement	authority_status	implementation_commit	files_components	current_main_status	remaining_work	tests_gates	task_ids	source_ledger_row	relationship	requirement_id	acceptance_id	check_id	role	disposition
HIST	A111	A111	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §16,§74	Capture matrix covers declared app/size/theme/color cells and fails missing/stale/empty/failed artifacts	accepted_expanded_by_goal	cae32f88;321f202e	capture tooling	new_oracle_contract_needed	Four apps plus meaningful states; startup cells insufficient	matrix inventory;canonical equality	TASK-069;TASK-070	docs/refactoring-plan/historical-obligations.tsv:112	global semantic anchor; supplemental clauses retained	R-004	AC-004	CHK-001	disposition	Capture matrix covers declared app/size/theme/color cells and fails missing/stale/empty/failed artifacts Source disposition: accepted_expanded_by_goal. Exact source: docs/refactoring-plan/historical-obligations.tsv:112.
HIST	A112	A112	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §16,§74	Explicit binary/argv and source/tool/environment/font/size hashes bind captures transactionally	accepted	557331b6;later capture lineage	tools;xtask	retain_and_strengthen_proof	Separate oracle/candidate; no stale mixed outputs; actual executable identity	capture provenance gates	TASK-069;TASK-070	docs/refactoring-plan/historical-obligations.tsv:113	global semantic anchor; supplemental clauses retained	R-004	AC-004	CHK-001	disposition	Explicit binary/argv and source/tool/environment/font/size hashes bind captures transactionally Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:113.
HIST	A113	A113	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §16,§36,§49	Frozen historical evidence never edited/replaced/renamed/deleted to pass a mismatch	accepted	eeee5046;f2860496	baselines;bless guard	retain_and_verify	Real comparison base; no self-diff or broad waiver	bless-guard negative tests	TASK-008;TASK-069	docs/refactoring-plan/historical-obligations.tsv:114	global semantic anchor; supplemental clauses retained	R-004	AC-004	CHK-001	disposition	Frozen historical evidence never edited/replaced/renamed/deleted to pass a mismatch Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:114.
HIST	A114	A114	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §75	Exactly 998 absent historical HTML/PNG outputs may be installed only against reviewed immutable manifest	accepted_narrow_historical_exception	2ebe74c5	historical render tooling	historical_only	No existing blob qualifies; exception never authorizes oracle/candidate approval	historical additions tests	TASK-008;TASK-069	docs/refactoring-plan/historical-obligations.tsv:115	global semantic anchor; supplemental clauses retained	R-004	AC-004	CHK-001	disposition	Exactly 998 absent historical HTML/PNG outputs may be installed only against reviewed immutable manifest Source disposition: accepted_narrow_historical_exception. Exact source: docs/refactoring-plan/historical-obligations.tsv:115.
HIST	A128	A128	REFACTORING_STATE.md	b9bfd758;1f2ea256;7b27732a8c3c131760ec3438f641cb3c11343a42:REFACTORING_STATE.md:2230-2283	Old parity_contract 60 exact/379 mismatch/60 runfail remains unresolved evidence	accepted_historical_fact	b9bfd758;1f2ea256	parity replay;TablePro focus	explicit_disposition_needed	Retain old evidence; create correct current oracle contract without silent waiver	old archive versus new contract ledger	TASK-008;TASK-066;TASK-069	docs/refactoring-plan/historical-obligations.tsv:129	global semantic anchor; supplemental clauses retained	R-004	AC-004	CHK-001	disposition	Old parity_contract 60 exact/379 mismatch/60 runfail remains unresolved evidence Source disposition: accepted_historical_fact. Exact source: docs/refactoring-plan/historical-obligations.tsv:129.
HIST	A130	A130	REFACTORING_GOAL.md	e48137f1:REFACTORING_GOAL.md:§§27-30;efada044;d4715f8e	Independent API/visual/interaction/perf review and all quality gates on exact integrated commit	accepted	no full completion established	whole workspace	final_gate_required	Do not infer completion from old signed commits/review summaries	fresh five-perspective review;merged verification	TASK-069	docs/refactoring-plan/historical-obligations.tsv:131	global semantic anchor; supplemental clauses retained	R-005	AC-005	CHK-007	primary	Independent API/visual/interaction/perf review and all quality gates on exact integrated commit Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:131.
HIST	A92	A92	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §22	Rust 2024 / MSRV 1.88, no unsafe library/apps, no deprecated API or material stubs	accepted	18afddd2;multiple corrections	workspace	retain_and_verify	Actual MSRV/stable all-target/all-feature lint/build/docs	CI gates	TASK-068;TASK-069	docs/refactoring-plan/historical-obligations.tsv:93	global semantic anchor; supplemental clauses retained	R-004	AC-004	CHK-001	disposition	Rust 2024 / MSRV 1.88, no unsafe library/apps, no deprecated API or material stubs Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:93.
HIST	EARLY-046	EARLY-046	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	27bd918e §22;587c53bd §25	Safe Rust, reasoned expects, no broad restriction allow group, no globals/env mutation in tests; no spinloop to avoid handling impossible branch.	accepted with explicit ADJ-13 backend lifecycle exception	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with explicit planning amendment: Original core-global ban remains; ADJ-13 permits exactly one private Unix crossterm signal registration/lease broker, never global UI/model/cache state. SafeRust allocator test exception remains narrow; std CellWidth/backend pin requires exact audited version.	Clippy/docs/unsafe scan negative controls; pure env capability table; dependency metadata gates; TASK-072 exact broker AST positive/negative qualification and TASK-009 singleton retry/concurrency/backend-free proof.	TASK-009;TASK-068;TASK-069;TASK-072	docs/refactoring-plan/history-early-obligations.tsv:47	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-004	AC-004	CHK-001	disposition	Safe Rust, reasoned expects, no broad restriction allow group, no globals/env mutation in tests; no spinloop to avoid handling impossible branch. Source disposition: accepted with explicit ADJ-13 backend lifecycle exception. Exact source: docs/refactoring-plan/history-early-obligations.tsv:47.
HIST	EARLY-056	EARLY-056	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	e8d053c9 §20.10	Original intentional visual changes require historical classification; all unlisted token/spacing/glyph/ellipsis/minimumcopy/rain/scenario changes were already regressions.	historical_permission_superseded	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: PLANNING_GOAL requires exact immutable Holla observables and does not grant old intentional differences.	Oracle cells/styles/cursor/eventtrace/timing comparison; no regeneration used as proof.	TASK-008;TASK-069	docs/refactoring-plan/history-early-obligations.tsv:57	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-004	AC-004	CHK-001	disposition	Original intentional visual changes require historical classification; all unlisted token/spacing/glyph/ellipsis/minimumcopy/rain/scenario changes were already regressions. Source disposition: historical_permission_superseded. Exact source: docs/refactoring-plan/history-early-obligations.tsv:57.
HIST	EARLY-AMEND-003	EARLY-AMEND-003	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	838f25e0 §16.3;9b311666 §16.3	Baseline changes require complete key accounting and reviewable frame/capture evidence; missing or invalid BLESS_GUARD_BASE fails closed.	accepted mechanism; oracle governs output	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Guard initially unimplemented; 9b311666 records implementation. Repository-state checks prove completeness, not historical operation ordering.	Mutations to added/moved/deleted keys and invalid base fail; trusted immutable parity fixtures remain unwritable to executors.	TASK-008;TASK-069	docs/refactoring-plan/history-early-amendments-obligations.tsv:4	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-004	AC-004	CHK-001	disposition	Baseline changes require complete key accounting and reviewable frame/capture evidence; missing or invalid BLESS_GUARD_BASE fails closed. Source disposition: accepted mechanism; oracle governs output. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:4.
