source_namespace	source_id	id	source_document	historical_revision	decision_requirement	authority_status	implementation_commit	files_components	current_main_status	remaining_work	tests_gates	task_ids	source_ledger_row	relationship	requirement_id	acceptance_id	check_id	role	disposition
HIST	A108	A108	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §16,§37,§48	Architecture checks parse relevant whole source and fail on missing subject or malformed input	accepted	7433a2c0;da92e48	xtask	gate_strength_gap	Mask literals correctly; adversarial no-op/copy/unreachable cases	scanner mutation probes	TASK-065;TASK-068;TASK-072	docs/refactoring-plan/historical-obligations.tsv:109	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Architecture checks parse relevant whole source and fail on missing subject or malformed input Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:109.
HIST	A109	A109	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §16,§42,§48	Doc-check covers required names, signatures and executable examples including migration/alternatives obligations	accepted_incomplete	multiple doc-check commits	xtask;architecture docs	remaining_work	Close §§18-20 hole and weak name-only success; external compile proof	rustdoc-json;doc-check mutations	TASK-068;TASK-072	docs/refactoring-plan/historical-obligations.tsv:110	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Doc-check covers required names, signatures and executable examples including migration/alternatives obligations Source disposition: accepted_incomplete. Exact source: docs/refactoring-plan/historical-obligations.tsv:110.
HIST	A110	A110	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §16,§47	Every Showcase page owns real update/draw roots; unreachable API name calls do not prove migration	accepted	37f9031e;1378c31b	Showcase;xtask	gate_strength_gap	Reject painted-over Grid and scanner-only facade invocation	anti-copy gate;page production journeys	TASK-032;TASK-065;TASK-072	docs/refactoring-plan/historical-obligations.tsv:111	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Every Showcase page owns real update/draw roots; unreachable API name calls do not prove migration Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:111.
HIST	A47	A47	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §73	Configured constant-ID props constructed by one non-method helper shared across phases	accepted_intra_module_scoped	54b15ce;4cfefea;69fb70d;2ca0a130	components;apps;examples;xtask	gate_strength_gap	Retain intra-module configured constant-ID private non-method helper proof, explicit dynamic/unconfigured/test exemptions and fail-closed parsing; unresolved cross-file lookup is a documented limitation with production phase-consistency proof, not a claimed whole-program gate	props_are_built_once mutation probes	TASK-065;TASK-072	docs/refactoring-plan/historical-obligations.tsv:48	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Retain intra-module configured constant-ID private non-method helper proof, explicit dynamic/unconfigured/test exemptions and fail-closed parsing; unresolved cross-file lookup is a documented limitation with production phase-consistency proof, not a claimed whole-program gate Source disposition: accepted_intra_module_scoped. Exact source: docs/refactoring-plan/historical-obligations.tsv:48.
HIST	A93	A93	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §22	No umbrella Ratatui/widgets/macros or direct backend dependency misuse; feature/version graph checked	accepted_amended	4e84b744	Cargo;xtask	retain_and_verify	All dependency paths, duplicate Unicode versions, no vacuous pruning	metadata graph;boundary	TASK-065;TASK-068;TASK-072	docs/refactoring-plan/historical-obligations.tsv:94	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	No umbrella Ratatui/widgets/macros or direct backend dependency misuse; feature/version graph checked Source disposition: accepted_amended. Exact source: docs/refactoring-plan/historical-obligations.tsv:94.
HIST	EARLY-046	EARLY-046	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	27bd918e §22;587c53bd §25	Safe Rust, reasoned expects, no broad restriction allow group, no globals/env mutation in tests; no spinloop to avoid handling impossible branch.	accepted with explicit ADJ-13 backend lifecycle exception	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with explicit planning amendment: Original core-global ban remains; ADJ-13 permits exactly one private Unix crossterm signal registration/lease broker, never global UI/model/cache state. SafeRust allocator test exception remains narrow; std CellWidth/backend pin requires exact audited version.	Clippy/docs/unsafe scan negative controls; pure env capability table; dependency metadata gates; TASK-072 exact broker AST positive/negative qualification and TASK-009 singleton retry/concurrency/backend-free proof.	TASK-009;TASK-068;TASK-069;TASK-072	docs/refactoring-plan/history-early-obligations.tsv:47	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-011	CHK-013	primary	Independently qualify exact broker positive and forbidden global-state/cfg/type/path/alias mutations against the submitted checker. Source disposition: accepted with explicit ADJ-13 backend lifecycle exception. Exact source: docs/refactoring-plan/history-early-obligations.tsv:47.
HIST	EARLY-050	EARLY-050	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	afc60678 §35	Executable artifact named as present must exist or be explicitly open; suppression names kind/expiry; satisfied/zero-hit suppressions fail.	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: doc-check token/name existence is not signature proof or inline-example compilation.	Unimplemented name, changed signature, ignored codeblock, staleallow and missingfixture negative controls.	TASK-068;TASK-072	docs/refactoring-plan/history-early-obligations.tsv:51	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Executable artifact named as present must exist or be explicitly open; suppression names kind/expiry; satisfied/zero-hit suppressions fail. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:51.
HIST	EARLY-AMEND-005	EARLY-AMEND-005	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	8ee99771 §16.5	Grid capability rejection checks syntax, not whitespace-sensitive text; a missing due Grid source cannot count as implementation proof.	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: syn rejects editable signatures including generic/multiline forms and GridCellActions in inline modules; historically missing Grid returned vacuous success.	Negative syntax fixtures, source-presence guard, shared GridModel update and separate GridEditor path compile checks.	TASK-022;TASK-065;TASK-072	docs/refactoring-plan/history-early-amendments-obligations.tsv:6	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Grid capability rejection checks syntax, not whitespace-sensitive text; a missing due Grid source cannot count as implementation proof. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:6.
HIST	EARLY-AMEND-012	EARLY-AMEND-012	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	444ae3d9 §16.5	Application dispatch boundary uses actual rule25 and its real legacy allow-list; nonexistent apps/allow/dispatch.txt provides no enforcement.	accepted evidence correction	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Target remains zero legacy owns/locate/child/scrollbar-id dispatch; changes must name the scanner that executes.	Negative app-source fixtures prove actual roots scanned; real allow-list exhaustion and justification reporting.	TASK-065;TASK-072	docs/refactoring-plan/history-early-amendments-obligations.tsv:13	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Application dispatch boundary uses actual rule25 and its real legacy allow-list; nonexistent apps/allow/dispatch.txt provides no enforcement. Source disposition: accepted evidence correction. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:13.
HIST	EARLY-AMEND-034	EARLY-AMEND-034	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	cae32f88;0c6c45df;612ff7af §16.5	Architecture gates fail when a due application manifest or production page owner is absent.	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Coverage requires22 identities/order/dispatch and per-page reachable production draw/update, not imports/shared pages/mod.rs/dead helpers/tests.	Mutations remove manifest/page/root/component use and fail; metadata publish=false and no library-to-app dependency.	TASK-032;TASK-065;TASK-072	docs/refactoring-plan/history-early-amendments-obligations.tsv:35	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Architecture gates fail when a due application manifest or production page owner is absent. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:35.
