source_namespace	source_id	id	source_document	historical_revision	decision_requirement	authority_status	implementation_commit	files_components	current_main_status	remaining_work	tests_gates	task_ids	source_ledger_row	relationship	requirement_id	acceptance_id	check_id	role	disposition
HIST	A24	A24	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §5,§55	Empty leaves paint/register nothing; containers still invoke body exactly once under empty clip	accepted_amended	a1759b2a	panel;dialog;ui	retain_and_verify	Bare return sentinel, malicious body containment, tiny/zero dimensions	container closure tests	TASK-012;TASK-027	docs/refactoring-plan/historical-obligations.tsv:25	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Empty leaves paint/register nothing; containers still invoke body exactly once under empty clip Source disposition: accepted_amended. Exact source: docs/refactoring-plan/historical-obligations.tsv:25.
HIST	A25	A25	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §55	Panel/Dialog body returns bare R; only Ui::layer returns Option<R>	accepted	a1759b2a	panel;dialog;ui	retain_and_verify	Public signatures and one body invocation	signature gate;external examples	TASK-023;TASK-027	docs/refactoring-plan/historical-obligations.tsv:26	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Panel/Dialog body returns bare R; only Ui::layer returns Option<R> Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:26.
HIST	A79	A79	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §63	TooSmall owns notice hierarchy and four-line geometry with isolated theme overrides	accepted	a1759b2a	too_small;apps	compare_new_oracle	Tiny states and transition restoration across apps	TooSmall conformance	TASK-027	docs/refactoring-plan/historical-obligations.tsv:80	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	TooSmall owns notice hierarchy and four-line geometry with isolated theme overrides Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:80.
HIST	EARLY-AMEND-014	EARLY-AMEND-014	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	3adb6efe §§5,17 A7	Dialog body-slot draw returns R; one-slot containers use one body closure; SplitPane is the sole two-rectangle body exception.	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Dialog Option<R> sketch corrected to R; full §56 contract belongs to late ledger.	Public compile examples inspect exact closure return and both logical SplitPane rects; shared self and state preserved.	TASK-012;TASK-023;TASK-027	docs/refactoring-plan/history-early-amendments-obligations.tsv:15	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Dialog body-slot draw returns R; one-slot containers use one body closure; SplitPane is the sole two-rectangle body exception. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:15.
HIST	EARLY-AMEND-031	EARLY-AMEND-031	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	a1759b2a §§11.2,20.10 item24	TooSmall has dedicated appended family raw value34; preserve copy, blank rows, centering and faint ACTIONS.	accepted architecture; oracle pixels govern	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: New family must not renumber existing values; historical first-generation64 keys not blanket appearance approval.	Family isolation; small/zero rect; exact quit tone and oracle minimum-size text; complete public conformance.	TASK-027	docs/refactoring-plan/history-early-amendments-obligations.tsv:32	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	TooSmall has dedicated appended family raw value34; preserve copy, blank rows, centering and faint ACTIONS. Source disposition: accepted architecture; oracle pixels govern. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:32.
HIST	HAR-009	HAR-009	docs/audit/api-audit.md:258-349	locator_pin=7b27732a8c3c131760ec3438f641cb3c11343a42;historical_provenance_edges=383e16fc	Brand/chip/choice use shared presentation and roving/field mechanics	proposal homes; accepted broad dispositions	unread	Brand; ChipBar; Choice; Button	unverified	Map each old family explicitly; overflowing chip bar remains reachable	Full-width overflow; disabled/readonly distinctions; oracle marker/bracket geometry	TASK-018;TASK-020;TASK-027	docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:10	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Brand/chip/choice use shared presentation and roving/field mechanics Source disposition: proposal homes; accepted broad dispositions. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:10.
HIST	HAR-015	HAR-015	docs/audit/api-audit.md:515-524;553-562;675-719;764-794	locator_pin=7b27732a8c3c131760ec3438f641cb3c11343a42;historical_provenance_edges=383e16fc	Unify static/interactive props, priority strips and component hint metadata	accepted direction	unread	DescriptionList; StatusBar; HintBar; Steps	unverified	No second drop algorithm or independently painted shortcut text	Priority drop oracle; copy/activate actions; last-row hint precedence; hover by item	TASK-027;TASK-028	docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:16	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Unify static/interactive props, priority strips and component hint metadata Source disposition: accepted direction. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:16.
HIST	HI-018	HI-018	docs/audit/domain-boundary-audit.md2.5-2.6	e81ca17b	DiffView consumes source abstraction; ScrollPanel absorbed by TextViewport; Panel gives contextual surface	accepted target	implementation not checked	DiffView; TextViewport; Panel	not independently tested	No copied diff domain or separate read-only scroll engine; contextual roles preserve oracle	unified/review and resize; wheel survives redraw; custom theme and inherited background	TASK-021;TASK-026;TASK-027	docs/refactoring-plan/history-inputs-obligations.tsv:19	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	DiffView consumes source abstraction; ScrollPanel absorbed by TextViewport; Panel gives contextual surface Source disposition: accepted target. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:19.
HIST	HL-63-FAMILY	HL-63-FAMILY	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	a1759b2a §63	TOO_SMALL family34; Primary title bold/Secondary detail/Muted help/Faint actions; exact four lines	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Apply accepted contract; reject/supersede: PANEL alias/variant; implicit instance patch; unnamed family	Bidirectional Panel isolation; q Quit faint cell; family completeness; twenty conformance cases	TASK-027	docs/refactoring-plan/history-late-obligations.tsv:20	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	TOO_SMALL family34; Primary title bold/Secondary detail/Muted help/Faint actions; exact four lines Source disposition: accepted. Exact source: docs/refactoring-plan/history-late-obligations.tsv:20.
HIST	HM35	HM35	COMPONENT_ARCHITECTURE.md;docs/audit/legacy-test-disposition.md	GAP-1;36468976 §47.4;later a1759b2a	Brand clickable registration/hover/click preserved; plain lockup remains inert and default fixture may retain empty Caps	accepted	a1759b2a historical_closure	Brand	retain_verify	Production click-only branch both positive and negative; no invented keyboard activation	Brand click hit PartRef hover paint; plain no registration	TASK-027	docs/refactoring-plan/history-middle-obligations.tsv:36	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Brand clickable registration/hover/click preserved; plain lockup remains inert and default fixture may retain empty Caps Source disposition: accepted. Exact source: docs/refactoring-plan/history-middle-obligations.tsv:36.
