x	y	symbol_debug	fg	bg	modifier	modifier_bits
0	0	"A"	White	Black	BOLD	1
1	0	"c"	White	Black	BOLD	1
2	0	"c"	White	Black	BOLD	1
3	0	"o"	White	Black	BOLD	1
4	0	"u"	White	Black	BOLD	1
5	0	"n"	White	Black	BOLD	1
6	0	"t"	White	Black	BOLD	1
7	0	" "	White	Black	BOLD	1
8	0	" "	White	Black	BOLD	1
9	0	" "	White	Black	BOLD	1
10	0	"V"	White	Black	BOLD	1
11	0	"a"	White	Black	BOLD	1
12	0	"u"	White	Black	BOLD	1
13	0	"l"	White	Black	BOLD	1
14	0	"t"	White	Black	BOLD	1
15	0	" "	White	Black	BOLD	1
16	0	" "	White	Black	BOLD	1
17	0	" "	White	Black	BOLD	1
18	0	" "	White	Black	BOLD	1
19	0	" "	White	Black	BOLD	1
20	0	" "	White	Black	BOLD	1
21	0	" "	White	Black	BOLD	1
22	0	" "	White	Black	BOLD	1
23	0	" "	White	Black	BOLD	1
24	0	" "	White	Black	BOLD	1
25	0	" "	White	Black	BOLD	1
26	0	" "	White	Black	BOLD	1
27	0	" "	White	Black	BOLD	1
28	0	" "	White	Black	BOLD	1
29	0	" "	White	Black	BOLD	1
30	0	" "	White	Black	BOLD	1
31	0	" "	White	Black	BOLD	1
32	0	" "	White	Black	BOLD	1
33	0	" "	White	Black	BOLD	1
34	0	" "	White	Black	BOLD	1
35	0	" "	White	Black	BOLD	1
36	0	" "	White	Black	BOLD	1
37	0	" "	White	Black	BOLD	1
38	0	" "	White	Black	BOLD	1
39	0	" "	White	Black	BOLD	1
40	0	" "	White	Black	BOLD	1
41	0	" "	White	Black	BOLD	1
42	0	" "	White	Black	BOLD	1
43	0	" "	White	Black	BOLD	1
44	0	" "	White	Black	BOLD	1
45	0	" "	White	Black	BOLD	1
46	0	" "	White	Black	BOLD	1
47	0	" "	White	Black	BOLD	1
48	0	" "	White	Black	BOLD	1
49	0	" "	White	Black	BOLD	1
50	0	" "	White	Black	BOLD	1
51	0	" "	White	Black	BOLD	1
52	0	" "	White	Black	BOLD	1
53	0	" "	White	Black	BOLD	1
54	0	" "	White	Black	BOLD	1
55	0	" "	White	Black	BOLD	1
56	0	" "	White	Black	BOLD	1
57	0	" "	White	Black	BOLD	1
58	0	" "	White	Black	BOLD	1
59	0	" "	White	Black	BOLD	1
60	0	" "	White	Black	BOLD	1
61	0	" "	White	Black	BOLD	1
62	0	" "	White	Black	BOLD	1
63	0	" "	White	Black	BOLD	1
64	0	" "	White	Black	BOLD	1
65	0	" "	White	Black	BOLD	1
66	0	" "	White	Black	BOLD	1
67	0	" "	White	Black	BOLD	1
68	0	" "	White	Black	BOLD	1
69	0	" "	White	Black	BOLD	1
70	0	" "	White	Black	BOLD	1
71	0	" "	White	Black	BOLD	1
72	0	" "	White	Black	BOLD	1
73	0	" "	White	Black	BOLD	1
74	0	" "	White	Black	BOLD	1
75	0	" "	White	Black	BOLD	1
76	0	" "	White	Black	BOLD	1
77	0	" "	White	Black	BOLD	1
78	0	" "	White	Black	BOLD	1
79	0	" "	White	Black	BOLD	1
80	0	" "	White	Black	BOLD	1
81	0	" "	White	Black	BOLD	1
82	0	" "	White	Black	BOLD	1
83	0	" "	White	Black	BOLD	1
84	0	" "	White	Black	BOLD	1
85	0	" "	White	Black	BOLD	1
86	0	" "	White	Black	BOLD	1
87	0	" "	White	Black	BOLD	1
88	0	" "	White	Black	BOLD	1
89	0	" "	White	Black	BOLD	1
90	0	" "	White	Black	BOLD	1
91	0	" "	White	Black	BOLD	1
92	0	" "	White	Black	BOLD	1
93	0	" "	White	Black	BOLD	1
94	0	" "	White	Black	BOLD	1
95	0	" "	White	Black	BOLD	1
96	0	" "	White	Black	BOLD	1
97	0	" "	White	Black	BOLD	1
98	0	" "	White	Black	BOLD	1
99	0	" "	White	Black	BOLD	1
100	0	" "	White	Black	BOLD	1
101	0	" "	White	Black	BOLD	1
102	0	" "	White	Black	BOLD	1
103	0	" "	White	Black	BOLD	1
104	0	" "	White	Black	BOLD	1
105	0	" "	White	Black	BOLD	1
106	0	" "	White	Black	BOLD	1
107	0	" "	White	Black	BOLD	1
108	0	" "	White	Black	BOLD	1
109	0	" "	White	Black	BOLD	1
110	0	" "	White	Black	BOLD	1
111	0	" "	White	Black	BOLD	1
112	0	" "	White	Black	BOLD	1
113	0	" "	White	Black	BOLD	1
114	0	" "	White	Black	BOLD	1
115	0	" "	White	Black	BOLD	1
116	0	" "	White	Black	BOLD	1
117	0	" "	White	Black	BOLD	1
118	0	" "	White	Black	BOLD	1
119	0	" "	White	Black	BOLD	1
0	1	" "	White	Black	NONE	0
1	1	" "	White	Black	NONE	0
2	1	" "	White	Black	NONE	0
3	1	" "	White	Black	NONE	0
4	1	" "	White	Black	NONE	0
5	1	" "	White	Black	NONE	0
6	1	" "	White	Black	NONE	0
7	1	" "	White	Black	NONE	0
8	1	" "	White	Black	NONE	0
9	1	" "	White	Black	NONE	0
10	1	" "	White	Black	NONE	0
11	1	" "	White	Black	NONE	0
12	1	" "	White	Black	NONE	0
13	1	" "	White	Black	NONE	0
14	1	" "	White	Black	NONE	0
15	1	" "	White	Black	NONE	0
16	1	" "	White	Black	NONE	0
17	1	" "	White	Black	NONE	0
18	1	" "	White	Black	NONE	0
19	1	" "	White	Black	NONE	0
20	1	" "	White	Black	NONE	0
21	1	" "	White	Black	NONE	0
22	1	" "	White	Black	NONE	0
23	1	" "	White	Black	NONE	0
24	1	" "	White	Black	NONE	0
25	1	" "	White	Black	NONE	0
26	1	" "	White	Black	NONE	0
27	1	" "	White	Black	NONE	0
28	1	" "	White	Black	NONE	0
29	1	" "	White	Black	NONE	0
30	1	" "	White	Black	NONE	0
31	1	" "	White	Black	NONE	0
32	1	" "	White	Black	NONE	0
33	1	" "	White	Black	NONE	0
34	1	" "	White	Black	NONE	0
35	1	" "	White	Black	NONE	0
36	1	" "	White	Black	NONE	0
37	1	" "	White	Black	NONE	0
38	1	" "	White	Black	NONE	0
39	1	" "	White	Black	NONE	0
40	1	" "	White	Black	NONE	0
41	1	" "	White	Black	NONE	0
42	1	" "	White	Black	NONE	0
43	1	" "	White	Black	NONE	0
44	1	" "	White	Black	NONE	0
45	1	" "	White	Black	NONE	0
46	1	" "	White	Black	NONE	0
47	1	" "	White	Black	NONE	0
48	1	" "	White	Black	NONE	0
49	1	" "	White	Black	NONE	0
50	1	" "	White	Black	NONE	0
51	1	" "	White	Black	NONE	0
52	1	" "	White	Black	NONE	0
53	1	" "	White	Black	NONE	0
54	1	" "	White	Black	NONE	0
55	1	" "	White	Black	NONE	0
56	1	" "	White	Black	NONE	0
57	1	" "	White	Black	NONE	0
58	1	" "	White	Black	NONE	0
59	1	" "	White	Black	NONE	0
60	1	" "	White	Black	NONE	0
61	1	" "	White	Black	NONE	0
62	1	" "	White	Black	NONE	0
63	1	" "	White	Black	NONE	0
64	1	" "	White	Black	NONE	0
65	1	" "	White	Black	NONE	0
66	1	" "	White	Black	NONE	0
67	1	" "	White	Black	NONE	0
68	1	" "	White	Black	NONE	0
69	1	" "	White	Black	NONE	0
70	1	" "	White	Black	NONE	0
71	1	" "	White	Black	NONE	0
72	1	" "	White	Black	NONE	0
73	1	" "	White	Black	NONE	0
74	1	" "	White	Black	NONE	0
75	1	" "	White	Black	NONE	0
76	1	" "	White	Black	NONE	0
77	1	" "	White	Black	NONE	0
78	1	" "	White	Black	NONE	0
79	1	" "	White	Black	NONE	0
80	1	" "	White	Black	NONE	0
81	1	" "	White	Black	NONE	0
82	1	" "	White	Black	NONE	0
83	1	" "	White	Black	NONE	0
84	1	" "	White	Black	NONE	0
85	1	" "	White	Black	NONE	0
86	1	" "	White	Black	NONE	0
87	1	" "	White	Black	NONE	0
88	1	" "	White	Black	NONE	0
89	1	" "	White	Black	NONE	0
