source_namespace	source_id	id	source_document	historical_revision	decision_requirement	authority_status	implementation_commit	files_components	current_main_status	remaining_work	tests_gates	task_ids	source_ledger_row	relationship	requirement_id	acceptance_id	check_id	role	disposition
HIST	A123	A123	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §69	Picker 100k borrowed non-Clone/non-Display render: 19 visible rows/38 calls, zero bytes; strict ratio<=1.5	accepted	a1759b2a	picker;perf	retain_and_verify	Warm 1k versus100k equivalent viewport	picker_100k_borrowed_domain_render	TASK-024;TASK-067	docs/refactoring-plan/historical-obligations.tsv:124	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Picker 100k borrowed non-Clone/non-Display render: 19 visible rows/38 calls, zero bytes; strict ratio<=1.5 Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:124.
HIST	A70	A70	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §67	Picker/FilterList/Completion consume semantic AsItem; renderer does not define filtering or identity	accepted_amended	a1759b2a	picker;filter_list;completion	retain_and_verify	Borrowed non-Clone non-Display model and RowFn-only compile failure	semantic item tests	TASK-024	docs/refactoring-plan/historical-obligations.tsv:71	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Picker/FilterList/Completion consume semantic AsItem; renderer does not define filtering or identity Source disposition: accepted_amended. Exact source: docs/refactoring-plan/historical-obligations.tsv:71.
HIST	A71	A71	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §67	Completion insertion uses insert text, falling back to label; matches index original graphemes	accepted	a1759b2a	completion;filter	retain_and_verify	Distinct insert/label and Unicode transformed search	completion insert tests	TASK-024	docs/refactoring-plan/historical-obligations.tsv:72	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Completion insertion uses insert text, falling back to label; matches index original graphemes Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:72.
HIST	EARLY-054	EARLY-054	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	2e453023 §12.5 J6–J9	File browser domain stays app composition; Wizard owns steps/rewind retention; PickerChain owns generic staged loading/error/back navigation; shared keyed row rendering replaces app reimplementations.	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	TASK-024 PickerChain/J8;TASK-030 Wizard/J7;TASK-051 Jackin browser/J6;TASK-052/053/056 app consumers;TASK-042 additional Holla consumer only	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Steps remains displayonly; filesystem/1Password models and async lifecycle do not enter library. Source owner correction: J6 is Jackin JA-015/TASK-051, with JA-017/034/059 consumed by TASK-052/053/056; Holla TASK-042 cannot prove Jackin J6.	J6–J9 each current consumer, state retention and source error/retry/back/cancel flows.	TASK-024;TASK-030;TASK-042;TASK-051;TASK-052;TASK-053;TASK-056	docs/refactoring-plan/history-early-obligations.tsv:55	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	J8 reusable PickerChain owns staged loading/error/retry/back and caller-retained query; not the Jackin J6 browser app owner. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:55.
HIST	EARLY-AMEND-030	EARLY-AMEND-030	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	a1759b2a §18.2	CompletionController keeps focus/binding ownership on editor while popup owns geometry, pointer, scroll and lifecycle.	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Completion::update_for(editor_id,…) consumes reachable editor-addressed commands; no app hand-wired synthetic keys.	Owner-separated bindings; editor focus retained; popup click/scroll/close; nested overlay and completion action traces.	TASK-024;TASK-025	docs/refactoring-plan/history-early-amendments-obligations.tsv:31	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	CompletionController keeps focus/binding ownership on editor while popup owns geometry, pointer, scroll and lifecycle. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:31.
HIST	EARLY-AMEND-054	EARLY-AMEND-054	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	c3b51b96 §20.10 item35	Empty List/Grid/FilterList/Picker regions inherit owning EMPTY style; NavList hover must lift only hovered row.	accepted reusable ownership; oracle output controls	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: EmptyState::draw_inherited and hovered-difference masks remove blank/gap/header tint bug class;historical20-key classification style-only.	Canonical cells including blanks;empty full rect;hover header/gap/other-row invariance;exact text/geometry unchanged.	TASK-020;TASK-022;TASK-024	docs/refactoring-plan/history-early-amendments-obligations.tsv:55	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Empty List/Grid/FilterList/Picker regions inherit owning EMPTY style; NavList hover must lift only hovered row. Source disposition: accepted reusable ownership; oracle output controls. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:55.
HIST	F08b	F08b	IMPROVEMENTS_PLAN.md;docs/improvements/f08b-picker-grapheme-editing-query-paste.md	215990ef;abb480ac;c9661f6c;64add0ea;812bad84;02f5294b	Picker Unicode query editing and actual paste preserve grapheme boundaries	current_holla_done_later_tablepro_open	c9710d81;b5f237d4;03df2681;8f7ed0e1;1615aa56;11ae5078;4399e9dd;1aaa9b01;812bad84 (see linked slice evidence)	Picker query input	current_main_mapping_required	Owner-route paste and UTF-8 edit/caret/copy contract	Picker query input	TASK-024	docs/refactoring-plan/historical-obligations.tsv:140	global semantic anchor; supplemental clauses retained	R-001	AC-001	CHK-004	primary	Picker Unicode query editing and actual paste preserve grapheme boundaries Source disposition: current_holla_done_later_tablepro_open. Exact source: docs/refactoring-plan/historical-obligations.tsv:140.
HIST	HAR-010	HAR-010	docs/audit/api-audit.md:353-429;634-655;723-745	locator_pin=7b27732a8c3c131760ec3438f641cb3c11343a42;historical_provenance_edges=383e16fc	Completion picker select menus compose overlays/collections; dialog body open	accepted amended	unread	Completion; Picker; Select; Menu; Dialog	unverified	Functional scrolling and typed actions; retain nontrapping Select final policy	Long option list; scrollbar drag; owner focus; nested Esc and click-outside	TASK-018;TASK-023;TASK-024	docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:11	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Completion picker select menus compose overlays/collections; dialog body open Source disposition: accepted amended. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:11.
HIST	HI-017	HI-017	docs/audit/domain-boundary-audit.md2.2-2.3	e81ca17b	Menus use typed action keys/chords; picker uses keyed borrowed rows filtered behavior and layer composition	accepted target; exact scope/controller APIs need later authority join	later implementations not checked	Menu; Picker; FilterList; PickerChain	not independently tested	Preserve submenu scope/back/loading/error/disabled/secondary product paths without string payloads	key/mouse actions; async retry/back; no parallel index vectors	TASK-023;TASK-024	docs/refactoring-plan/history-inputs-obligations.tsv:18	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Menus use typed action keys/chords; picker uses keyed borrowed rows filtered behavior and layer composition Source disposition: accepted target; exact scope/controller APIs need later authority join. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:18.
HIST	HI-021	HI-021	docs/audit/domain-boundary-audit.md4.1 J1-J13	e81ca17b	Reusable form/choice/info/help/wizard/picker-chain/row-decoration facilities replace duplicated app plumbing	accepted dispositions; exact APIs require architecture join	implementation not checked	J1-J13 families; app compositions	not independently tested	Every J item needs explicit disposition; do not promote file-system or account semantics to library	showcase coverage for new public facilities; wizard rewind/drafts; custom rows; domain boundary	TASK-015;TASK-019;TASK-024;TASK-030	docs/refactoring-plan/history-inputs-obligations.tsv:22	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Reusable form/choice/info/help/wizard/picker-chain/row-decoration facilities replace duplicated app plumbing Source disposition: accepted dispositions; exact APIs require architecture join. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:22.
HIST	HL-67-SEMANTICS	HL-67-SEMANTICS	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	a1759b2a §67	Item/AsItem carries key,label,glyph,matched,detail,insert,tag,group,disabled; picker family requires AsItem, paint-only RowFn	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Apply accepted contract; reject/supersede: Display requirement; painter-derived filter; K parameter/key builder	Domain AsItem no Display/Clone; compile-fail RowFn-only; semantic key/filter/grapheme matches; insert-vs-label	TASK-024	docs/refactoring-plan/history-late-obligations.tsv:28	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Item/AsItem carries key,label,glyph,matched,detail,insert,tag,group,disabled; picker family requires AsItem, paint-only RowFn Source disposition: accepted. Exact source: docs/refactoring-plan/history-late-obligations.tsv:28.
HIST	HL-69-PERF	HL-69-PERF	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	a1759b2a §69	Borrowed-domain picker warm80x24,19 visible rows38 AsItem reads,zero allocations/bytes	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Apply accepted contract; reject/supersede: 100k-dependent preparation in measured draw; Display/Clone requirement	1k/100k deterministic accessor equality; PERF_STRICT ratio<=1.5	TASK-024;TASK-067	docs/refactoring-plan/history-late-obligations.tsv:38	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Borrowed-domain picker warm80x24,19 visible rows38 AsItem reads,zero allocations/bytes Source disposition: accepted. Exact source: docs/refactoring-plan/history-late-obligations.tsv:38.
HIST	RG33	RG33	REFACTORING_GOAL.md	e48137f1:REFACTORING_GOAL.md;dce91d51;2d81eec4;25ea92b0;efada044;d4715f8e	Collections support borrowed domain content, custom rows/cells, metadata and relevant empty/loading/error states	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	A-collection; ItemSource/AsItem/row adapters	historical_contract_extracted_current_proof_owned_by_matrices	A-collection; ItemSource/AsItem/row adapters	Non-owned consumer fixtures and visible empty/loading states	TASK-015;TASK-020;TASK-022;TASK-024	docs/refactoring-plan/history-other-obligations.tsv:34	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Collections support borrowed domain content, custom rows/cells, metadata and relevant empty/loading/error states Source disposition: accepted. Exact source: docs/refactoring-plan/history-other-obligations.tsv:34.
