source_namespace	source_id	id	source_document	historical_revision	decision_requirement	authority_status	implementation_commit	files_components	current_main_status	remaining_work	tests_gates	task_ids	source_ledger_row	relationship	requirement_id	acceptance_id	check_id	role	disposition
HIST	A48	A48	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §68	Stable ActionKey identities and owner/action remaps drive routing and hints through same resolver	accepted	a1759b2a	bindings;runtime;hintbar	retain_and_verify	Remap/remove/latent/hidden/duplicate chord probes	bindings;derived hints	TASK-028;TASK-030	docs/refactoring-plan/historical-obligations.tsv:49	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Stable ActionKey identities and owner/action remaps drive routing and hints through same resolver Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:49.
HIST	A49	A49	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §68	Explicit component Tab bindings precede traversal; raw ignored input alone reaches bubble	accepted	a1759b2a	runtime routing	retain_and_verify	Tab/BackTab editing and modal focused routing	key precedence tests	TASK-010;TASK-030	docs/refactoring-plan/historical-obligations.tsv:50	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Explicit component Tab bindings precede traversal; raw ignored input alone reaches bubble Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:50.
HIST	A50	A50	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §68	Structural keymap/table revisions invalidate hint caches; warm hints and routing allocate zero	accepted	a1759b2a	runtime;hintbar	retain_and_verify	Dynamic borrowed descriptors and owner changes	frame_hintbar_derived	TASK-028;TASK-030;TASK-067	docs/refactoring-plan/historical-obligations.tsv:51	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Structural keymap/table revisions invalidate hint caches; warm hints and routing allocate zero Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:51.
HIST	A68	A68	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §58	Steps skipped remains read-only inspectable/navigable terminal state; stable action keys	accepted	a1759b2a	steps	retain_and_verify	Whole-disabled differs from skipped; boundary no-op	Steps lifecycle tests	TASK-020;TASK-030	docs/refactoring-plan/historical-obligations.tsv:69	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Steps skipped remains read-only inspectable/navigable terminal state; stable action keys Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:69.
HIST	EARLY-043	EARLY-043	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	2e453023 §§13–15;95ab6529 §21	Bindings, visible hints and semantic actions share declarations; menu action+Chord no synthesized keys/string-label dispatch; app domain exceptions remain app-owned.	accepted_subject_to_pinned_app_copy	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Old permission to change drifted hint text is not current parity approval.	Key/mouse action equivalence; visiblebinding conflicts once per change; exact source footer wording/order/gating.	TASK-028;TASK-030	docs/refactoring-plan/history-early-obligations.tsv:44	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Bindings, visible hints and semantic actions share declarations; menu action+Chord no synthesized keys/string-label dispatch; app domain exceptions remain app-owned. Source disposition: accepted_subject_to_pinned_app_copy. Exact source: docs/refactoring-plan/history-early-obligations.tsv:44.
HIST	EARLY-053	EARLY-053	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	2e453023 §12.5 J1–J5	Library owns modal chrome/lifecycle, Form composition, choice/facts Dialog conveniences and binding-fed HelpOverlay; remove duplicate form/modal/help engines.	accepted_with_Field_Form_amendments	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Domain facts remain app-owned; DialogBody closedenum rejected.	Map each J1–J5 oldcall to library composition plus exact behavior/geometry proof.	TASK-019;TASK-023;TASK-030	docs/refactoring-plan/history-early-obligations.tsv:54	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Library owns modal chrome/lifecycle, Form composition, choice/facts Dialog conveniences and binding-fed HelpOverlay; remove duplicate form/modal/help engines. Source disposition: accepted_with_Field_Form_amendments. Exact source: docs/refactoring-plan/history-early-obligations.tsv:54.
HIST	EARLY-054	EARLY-054	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	2e453023 §12.5 J6–J9	File browser domain stays app composition; Wizard owns steps/rewind retention; PickerChain owns generic staged loading/error/back navigation; shared keyed row rendering replaces app reimplementations.	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	TASK-024 PickerChain/J8;TASK-030 Wizard/J7;TASK-051 Jackin browser/J6;TASK-052/053/056 app consumers;TASK-042 additional Holla consumer only	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Steps remains displayonly; filesystem/1Password models and async lifecycle do not enter library. Source owner correction: J6 is Jackin JA-015/TASK-051, with JA-017/034/059 consumed by TASK-052/053/056; Holla TASK-042 cannot prove Jackin J6.	J6–J9 each current consumer, state retention and source error/retry/back/cancel flows.	TASK-024;TASK-030;TASK-042;TASK-051;TASK-052;TASK-053;TASK-056	docs/refactoring-plan/history-early-obligations.tsv:55	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	J7 reusable Wizard owns step order/rewind retention; Steps stays display-only. Not the Jackin J6 browser app owner. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:55.
HIST	EARLY-AMEND-019	EARLY-AMEND-019	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	a1759b2a §§3.3,13.1	Explicit effective Tab/ShiftTab/BackTab component bindings precede fallback ring traversal.	accepted; oracle product mapping controls	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Navigation-only Tab rule amended; Capture still runs first.	Bound/unbound Tab and BackTab; remap/remove transitions; overlay and edit-mode focus paths match oracle.	TASK-010;TASK-030	docs/refactoring-plan/history-early-amendments-obligations.tsv:20	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Explicit effective Tab/ShiftTab/BackTab component bindings precede fallback ring traversal. Source disposition: accepted; oracle product mapping controls. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:20.
HIST	EARLY-AMEND-020	EARLY-AMEND-020	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	a1759b2a §13.1	Binding has ActionKey and Option<Chord>; owner-scoped add/remap/remove drives routing and hints from one resolver.	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: HintBar selects first nonempty priority layer; cache includes BindingTableId and keymap_revision, not only focus/state/layer.	Removed/invisible entries absent; stable priority/insertion; structural map/table replacement invalidates; unchanged frame zero allocations.	TASK-028;TASK-030	docs/refactoring-plan/history-early-amendments-obligations.tsv:21	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Binding has ActionKey and Option<Chord>; owner-scoped add/remap/remove drives routing and hints from one resolver. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:21.
HIST	EARLY-AMEND-046	EARLY-AMEND-046	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	f01703a6 §17 A4,example9	ActionKey::application uses0x4000–0x7FFF; component custom uses0x8000–0xFFFF.	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Disjoint product/component command identity; delete example corrected to application key.	Range/disjointness tests; app source scan and effective binding tests; no product-command collision with internal action.	TASK-030	docs/refactoring-plan/history-early-amendments-obligations.tsv:47	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	ActionKey::application uses0x4000–0x7FFF; component custom uses0x8000–0xFFFF. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:47.
