source_namespace	source_id	id	source_document	historical_revision	decision_requirement	authority_status	implementation_commit	files_components	current_main_status	remaining_work	tests_gates	task_ids	source_ledger_row	relationship	requirement_id	acceptance_id	check_id	role	disposition
HIST	A125	A125	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §70	Form real Runtime Tick+draw zero allocations/bytes; style downgrade ceiling 1079 allocations	accepted	a1759b2a	form;theme perf	retain_and_verify	Preserve workload binary isolation and exact assertions	frame_form_update_draw;style_downgrade_theme_all_levels	TASK-011;TASK-019;TASK-067	docs/refactoring-plan/historical-obligations.tsv:126	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Form real Runtime Tick+draw zero allocations/bytes; style downgrade ceiling 1079 allocations Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:126.
HIST	A80	A80	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §15 K1	Form values caller-owned, declaration-order focus, conditional fields, sections and pairs	accepted	7899678d;a1759b2a	form;app adapters	retain_and_verify	All field kinds and real forms across sizes	Form F1-F13	TASK-019	docs/refactoring-plan/historical-obligations.tsv:81	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Form values caller-owned, declaration-order focus, conditional fields, sections and pairs Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:81.
HIST	A81	A81	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §15 K1	Hidden fields contribute no geometry/focus but retain eligible drafts; removed/shape/sensitivity changes erase stale drafts	accepted_amended	e49de3f8	form	retain_and_verify	Stable Id reorder and dynamic ownership transitions	Form sensitivity tests	TASK-019	docs/refactoring-plan/historical-obligations.tsv:82	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Hidden fields contribute no geometry/focus but retain eligible drafts; removed/shape/sensitivity changes erase stale drafts Source disposition: accepted_amended. Exact source: docs/refactoring-plan/historical-obligations.tsv:82.
HIST	A82	A82	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §15 K1	Submit commits active edit then visible validation then cross-field validation; first error revealed/focused	accepted_clarified_by_ADJ-12	a1759b2a	form	first_implementation_failfast_incomplete_against_total_validation_contract	ADJ-12: commit active edit once; validate every visible field exactly once in declaration order and store all field errors through existing sensitivity-safe storage; cross-validation only if all per-field checks pass; reveal/focus/emit Invalid only for first failure; preserve oracle TablePro simultaneous name/port errors	Exact callback and all-error-state logs; first/middle/last invalid; hidden skip; cross gating; two-invalid-field oracle frames	TASK-019	docs/refactoring-plan/historical-obligations.tsv:83	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Submit commits active edit then visible validation then cross-field validation; first error revealed/focused Source disposition: accepted_clarified_by_ADJ-12. Exact source: docs/refactoring-plan/historical-obligations.tsv:83.
HIST	A83	A83	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §24 M3	Form options/value borrowed in one mutable access; standalone choices retain borrowed generic phase data	accepted_amended	7899678d	form;field_control;choice	retain_and_verify	No option copy and phase agreement; compile borrow cases	FormData examples	TASK-018;TASK-019	docs/refactoring-plan/historical-obligations.tsv:84	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Form options/value borrowed in one mutable access; standalone choices retain borrowed generic phase data Source disposition: accepted_amended. Exact source: docs/refactoring-plan/historical-obligations.tsv:84.
HIST	A84	A84	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §67	Inherited/configured disabled combine before value borrow; TextTarget sealed for String/Secret	accepted	a1759b2a	form;fields	retain_and_verify	Dynamic disable, secret editing without Clone	form bridges	TASK-016;TASK-019	docs/refactoring-plan/historical-obligations.tsv:85	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Inherited/configured disabled combine before value borrow; TextTarget sealed for String/Secret Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:85.
HIST	A85	A85	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §15,§25	Secret no Clone/Eq/Serialize and redacted Debug/display; synthetic mask never leaks content	accepted	7899678d;e49de3f8;c936d51f	secret;fields;apps	retain_and_verify	Leak sentinels across values/errors/capture/log/cancel	secret compile-fail;security tests	TASK-016;TASK-019	docs/refactoring-plan/historical-obligations.tsv:86	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Secret no Clone/Eq/Serialize and redacted Debug/display; synthetic mask never leaks content Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:86.
HIST	A86	A86	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §15,§25	Owner clears secrets on close/cancel with best-effort safe-Rust zeroization; no guaranteed-erasure claim	accepted_amended	7899678d	secret;form;apps	retain_and_verify	Ownership clearing and no exposed copies	secret lifecycle tests	TASK-016;TASK-019;TASK-043;TASK-052	docs/refactoring-plan/historical-obligations.tsv:87	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Owner clears secrets on close/cancel with best-effort safe-Rust zeroization; no guaranteed-erasure claim Source disposition: accepted_amended. Exact source: docs/refactoring-plan/historical-obligations.tsv:87.
HIST	EARLY-014	EARLY-014	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	27bd918e §23 K1 and§15.1 F1–F13	Form owns ordered composition, visibility, scrolling, validation/action ordering and error reveal, not domain values or layers.	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Closed field kinds with richer Chooser escape; own Form layer rejected.	All F1–F13 tests; hidden preserves drafts/no geometry; pure height; simultaneous actions choose declaration-first.	TASK-019	docs/refactoring-plan/history-early-obligations.tsv:15	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Form owns ordered composition, visibility, scrolling, validation/action ordering and error reveal, not domain values or layers. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:15.
HIST	EARLY-015	EARLY-015	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	27bd918e §23 K1;87ab93d4 §24 M3	Controlled FormData channels borrow values/options per phase; value_and_options solves same-owner mutable value/shared options; no cloned values result bundle.	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: No generic FormData property closure capturing mutable draft; no secret return vector.	Compile borrowing examples; no secret Clone/Eq/Serialize; ID/action-only submit results.	TASK-019	docs/refactoring-plan/history-early-obligations.tsv:16	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Controlled FormData channels borrow values/options per phase; value_and_options solves same-owner mutable value/shared options; no cloned values result bundle. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:16.
HIST	EARLY-016	EARLY-016	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	27bd918e §15.1 F9–F12	Submit commits visible controls and validates locally then cross-field, focuses/reveals first error; Enter only when nested/editor input permits; dirty means committed change.	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: No validation/commit from draw; Cancel policy does not turn blur into Escape.	Draft/committed distinction; failed submit; nested open Select; visible field order; external errors survive redraw.	TASK-019	docs/refactoring-plan/history-early-obligations.tsv:17	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Submit commits visible controls and validates locally then cross-field, focuses/reveals first error; Enter only when nested/editor input permits; dirty means committed change. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:17.
HIST	EARLY-017	EARLY-017	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	87ab93d4 §24;70dacec1 §29.7;ecc13378 STATE839–843 and§67	Item-bearing choices use direct per-phase paths; Form drives choices through private bridges; inherited-disabled OR configured-disabled; public standalone API unchanged.	decided_with_future_trait_widening_open	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Stale architecture open wording does not mandate widening scalar FieldControl; STATE explicitly decides direct path.	Borrowed keyed standalone choice and configured Form examples; dynamic inherited/configured disable; single value_and_options borrow; no unauthorized newtrait.	TASK-018;TASK-019	docs/refactoring-plan/history-early-obligations.tsv:18	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Item-bearing choices use direct per-phase paths; Form drives choices through private bridges; inherited-disabled OR configured-disabled; public standalone API unchanged. Source disposition: decided_with_future_trait_widening_open. Exact source: docs/refactoring-plan/history-early-obligations.tsv:18.
HIST	EARLY-048	EARLY-048	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	e49de3f8 §15.1 F13;3f26ab14 §15.1	Public FormState errors always generic; private Form draw consults current owner data for plain detail; hidden/inactive reconcile; owner zeroizes on cancel/dismiss.	accepted_security_tightening	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Form does not own LayerEvent lifecycle; stale state cannot determine current sensitivity.	Plain→secret between updates; hidden/inactive errors; direct public error; cancellation/dismissal ownercalls; no rawsecret output.	TASK-019;TASK-052	docs/refactoring-plan/history-early-obligations.tsv:49	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Public FormState errors always generic; private Form draw consults current owner data for plain detail; hidden/inactive reconcile; owner zeroizes on cancel/dismiss. Source disposition: accepted_security_tightening. Exact source: docs/refactoring-plan/history-early-obligations.tsv:49.
HIST	EARLY-053	EARLY-053	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	2e453023 §12.5 J1–J5	Library owns modal chrome/lifecycle, Form composition, choice/facts Dialog conveniences and binding-fed HelpOverlay; remove duplicate form/modal/help engines.	accepted_with_Field_Form_amendments	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Domain facts remain app-owned; DialogBody closedenum rejected.	Map each J1–J5 oldcall to library composition plus exact behavior/geometry proof.	TASK-019;TASK-023;TASK-030	docs/refactoring-plan/history-early-obligations.tsv:54	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Library owns modal chrome/lifecycle, Form composition, choice/facts Dialog conveniences and binding-fed HelpOverlay; remove duplicate form/modal/help engines. Source disposition: accepted_with_Field_Form_amendments. Exact source: docs/refactoring-plan/history-early-obligations.tsv:54.
HIST	EARLY-AMEND-026	EARLY-AMEND-026	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	a1759b2a §§15.1,17 A9;91f0296a;3f26ab14	Form has no cancel builder or public Reconcile implementation; enclosing owner controls cancellation and lifecycle.	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Private field reconciliation replaces generic trait; actions remain declared, submit/enter remain explicit.	Owner dismiss/cancel zeroization; no Form layer-event ownership; generic API absence; declaration order and form action ordering.	TASK-019	docs/refactoring-plan/history-early-amendments-obligations.tsv:27	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Form has no cancel builder or public Reconcile implementation; enclosing owner controls cancellation and lifecycle. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:27.
HIST	EARLY-AMEND-027	EARLY-AMEND-027	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	91f0296a §§15.1,17 A9;e49de3f8;c936d51f	Form reconciliation reads sensitivity before visibility filtering and zeroizes removed/shape/sensitivity-transitioned drafts.	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Visibility-only toggles preserve eligible drafts/cursor; ErrorState replaces raw stored public FieldError; reveal is explicit.	Dynamic sensitive/plain/hidden/group changes; reorder; removed slots; current-owner detail access; no stale secret error detail.	TASK-019	docs/refactoring-plan/history-early-amendments-obligations.tsv:28	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Form reconciliation reads sensitivity before visibility filtering and zeroizes removed/shape/sensitivity-transitioned drafts. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:28.
HIST	EARLY-AMEND-028	EARLY-AMEND-028	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	e49de3f8 §§15.1,17 A9;c936d51f §15;3f26ab14	Public FormState errors are generic; direct secret String begin requires sensitive state; expose is crate-private and masks accept SecretPolicy.	accepted security boundary	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Only private Form draw sees current plain detail; zeroization remains best-effort safe Rust, never guaranteed erasure.	Public error reads before update during dynamic sensitivity change; direct sensitive begin/cancel; Debug/display/mask policy; capacity release.	TASK-016;TASK-019	docs/refactoring-plan/history-early-amendments-obligations.tsv:29	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Public FormState errors are generic; direct secret String begin requires sensitive state; expose is crate-private and masks accept SecretPolicy. Source disposition: accepted security boundary. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:29.
HIST	HAR-036	HAR-036	docs/reviews/slice2-architecture-review.md:M1/M6-M10/M25/M28;515-538;560-568;A8-A13	4e15e97e	Author API complete; one props constructor per configured instance; Form drives fields; borrowed extension data	J accepted direction; later K/M shapes govern	unread	author facade; Field/Form; editor; components; PartRef	unverified	Prevent update/draw configuration drift without reintroducing domain context	Disabled behavior parity; external author example; no runtime debug-name side table; inline editor click precedence; external edit app request	TASK-019;TASK-065;TASK-068	docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:37	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Author API complete; one props constructor per configured instance; Form drives fields; borrowed extension data Source disposition: J accepted direction; later K/M shapes govern. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:37.
HIST	HI-013	HI-013	docs/reviews/adjudication-k-form-grid.md K1	0100241f	Form is reusable component with controlled per-phase FormData and value-free actions	accepted although source header remains proposed	architecture27bd918 reported	Form; FieldSpec; secret fields	not independently tested	Visibility/draft retention; commit-before-validate; first-error focus; no values() leak	heterogeneous form; hidden/show restored draft; submitted-invalid focus; debug redaction	TASK-019	docs/refactoring-plan/history-inputs-obligations.tsv:14	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Form is reusable component with controlled per-phase FormData and value-free actions Source disposition: accepted although source header remains proposed. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:14.
HIST	HI-014	HI-014	docs/reviews/adjudication-m-small-items.md M3	fa8adb7b	Choice controls remain generic per-phase collections; closed FieldKind uses label aliases and FormData options/value_and_options	accepted with later item-channel follow-up	architecture M87ab93d4 reported	Select; RadioGroup; ChipBar; FormData	not independently tested	Keep items out of props and handle mutable value/options in one borrow; join later Form adjudication	borrow-checking external fixture; changing options without rebuilding props	TASK-018;TASK-019	docs/refactoring-plan/history-inputs-obligations.tsv:15	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Choice controls remain generic per-phase collections; closed FieldKind uses label aliases and FormData options/value_and_options Source disposition: accepted with later item-channel follow-up. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:15.
HIST	HI-016	HI-016	docs/audit/domain-boundary-audit.md3.3; modern-api R19	e81ca17b	Secret redacts Debug/Display; actions carry identities; no ratatui Masked	accepted and amended	foundations7899678 reported	Secret; form; editors; app credential domains	not independently tested	Follow later accepted disclosure policy; prevent raw secrets in debug/form results/capture	redaction corpus; compile-fail clone/eq; explicit reveal/reference paths	TASK-016;TASK-019	docs/refactoring-plan/history-inputs-obligations.tsv:17	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Secret redacts Debug/Display; actions carry identities; no ratatui Masked Source disposition: accepted and amended. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:17.
HIST	HI-021	HI-021	docs/audit/domain-boundary-audit.md4.1 J1-J13	e81ca17b	Reusable form/choice/info/help/wizard/picker-chain/row-decoration facilities replace duplicated app plumbing	accepted dispositions; exact APIs require architecture join	implementation not checked	J1-J13 families; app compositions	not independently tested	Every J item needs explicit disposition; do not promote file-system or account semantics to library	showcase coverage for new public facilities; wizard rewind/drafts; custom rows; domain boundary	TASK-015;TASK-019;TASK-024;TASK-030	docs/refactoring-plan/history-inputs-obligations.tsv:22	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Reusable form/choice/info/help/wizard/picker-chain/row-decoration facilities replace duplicated app plumbing Source disposition: accepted dispositions; exact APIs require architecture join. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:22.
