source_namespace	source_id	id	source_document	historical_revision	decision_requirement	authority_status	implementation_commit	files_components	current_main_status	remaining_work	tests_gates	task_ids	source_ledger_row	relationship	requirement_id	acceptance_id	check_id	role	disposition
HIST	A113	A113	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §16,§36,§49	Frozen historical evidence never edited/replaced/renamed/deleted to pass a mismatch	accepted	eeee5046;f2860496	baselines;bless guard	retain_and_verify	Real comparison base; no self-diff or broad waiver	bless-guard negative tests	TASK-008;TASK-069	docs/refactoring-plan/historical-obligations.tsv:114	global semantic anchor; supplemental clauses retained	R-004	AC-004	CHK-001	disposition	Frozen historical evidence never edited/replaced/renamed/deleted to pass a mismatch Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:114.
HIST	A114	A114	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §75	Exactly 998 absent historical HTML/PNG outputs may be installed only against reviewed immutable manifest	accepted_narrow_historical_exception	2ebe74c5	historical render tooling	historical_only	No existing blob qualifies; exception never authorizes oracle/candidate approval	historical additions tests	TASK-008;TASK-069	docs/refactoring-plan/historical-obligations.tsv:115	global semantic anchor; supplemental clauses retained	R-004	AC-004	CHK-001	disposition	Exactly 998 absent historical HTML/PNG outputs may be installed only against reviewed immutable manifest Source disposition: accepted_narrow_historical_exception. Exact source: docs/refactoring-plan/historical-obligations.tsv:115.
HIST	A115	A115	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §74	New per-app visual/perf baselines separate from frozen originals; first-generation not visual approval	accepted	e94c1443;earlier app tests	apps/tests baselines	retain_and_reconcile	Current oracle expected cells; retain old archive disposition	baseline lineage checks	TASK-008;TASK-066;TASK-067	docs/refactoring-plan/historical-obligations.tsv:116	global semantic anchor; supplemental clauses retained	R-004	AC-004	CHK-001	disposition	New per-app visual/perf baselines separate from frozen originals; first-generation not visual approval Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:116.
HIST	A128	A128	REFACTORING_STATE.md	b9bfd758;1f2ea256;7b27732a8c3c131760ec3438f641cb3c11343a42:REFACTORING_STATE.md:2230-2283	Old parity_contract 60 exact/379 mismatch/60 runfail remains unresolved evidence	accepted_historical_fact	b9bfd758;1f2ea256	parity replay;TablePro focus	explicit_disposition_needed	Retain old evidence; create correct current oracle contract without silent waiver	old archive versus new contract ledger	TASK-008;TASK-066;TASK-069	docs/refactoring-plan/historical-obligations.tsv:129	global semantic anchor; supplemental clauses retained	R-004	AC-004	CHK-001	disposition	Old parity_contract 60 exact/379 mismatch/60 runfail remains unresolved evidence Source disposition: accepted_historical_fact. Exact source: docs/refactoring-plan/historical-obligations.tsv:129.
HIST	EARLY-056	EARLY-056	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	e8d053c9 §20.10	Original intentional visual changes require historical classification; all unlisted token/spacing/glyph/ellipsis/minimumcopy/rain/scenario changes were already regressions.	historical_permission_superseded	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: PLANNING_GOAL requires exact immutable Holla observables and does not grant old intentional differences.	Oracle cells/styles/cursor/eventtrace/timing comparison; no regeneration used as proof.	TASK-008;TASK-069	docs/refactoring-plan/history-early-obligations.tsv:57	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-004	AC-004	CHK-001	disposition	Original intentional visual changes require historical classification; all unlisted token/spacing/glyph/ellipsis/minimumcopy/rain/scenario changes were already regressions. Source disposition: historical_permission_superseded. Exact source: docs/refactoring-plan/history-early-obligations.tsv:57.
HIST	EARLY-AMEND-003	EARLY-AMEND-003	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	838f25e0 §16.3;9b311666 §16.3	Baseline changes require complete key accounting and reviewable frame/capture evidence; missing or invalid BLESS_GUARD_BASE fails closed.	accepted mechanism; oracle governs output	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Guard initially unimplemented; 9b311666 records implementation. Repository-state checks prove completeness, not historical operation ordering.	Mutations to added/moved/deleted keys and invalid base fail; trusted immutable parity fixtures remain unwritable to executors.	TASK-008;TASK-069	docs/refactoring-plan/history-early-amendments-obligations.tsv:4	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-004	AC-004	CHK-001	disposition	Baseline changes require complete key accounting and reviewable frame/capture evidence; missing or invalid BLESS_GUARD_BASE fails closed. Source disposition: accepted mechanism; oracle governs output. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:4.
HIST	EARLY-AMEND-004	EARLY-AMEND-004	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	838f25e0 §20.10 item19;3adb6efe item19	First-generation component keys are a closed set and never authorize later movement; inspect frames rather than opaque hashes.	historical baseline classification	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Fourteen named components/896 keys; explicit first-generation scope added later. This is not present appearance approval.	Closed key enumeration; content/empty/rect/glyph/label/mono rejection conditions; independent style and canonical-cell proof.	TASK-008;TASK-066	docs/refactoring-plan/history-early-amendments-obligations.tsv:5	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-004	AC-004	CHK-001	disposition	First-generation component keys are a closed set and never authorize later movement; inspect frames rather than opaque hashes. Source disposition: historical baseline classification. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:5.
HIST	EARLY-AMEND-032	EARLY-AMEND-032	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	a1759b2a §20.10 items21–27	First-generation sets are closed: Panel/SplitPane/Viewport/Tree256;TooSmall64;ScrollRegion/NavList/Steps/Grid256;DiffView/Code128;overlay/form family576.	historical classifications	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Distinct from fourteen-component item19; ScrollRegion pressed item21 overlaps classification but adds no extra keys.	Exact keys; real selected Grid/Tree; nonselecting Steps; complete bar; NavList labels/badges; diff paths/hunks; code caret; form/menu/picker/wizard content.	TASK-008;TASK-066	docs/refactoring-plan/history-early-amendments-obligations.tsv:33	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-004	AC-004	CHK-001	disposition	First-generation sets are closed: Panel/SplitPane/Viewport/Tree256;TooSmall64;ScrollRegion/NavList/Steps/Grid256;DiffView/Code128;overlay/form family576. Source disposition: historical classifications. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:33.
HIST	EARLY-AMEND-037	EARLY-AMEND-037	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	383af57c §20.10 item34;8514210c item21;c3b51b96 items35–39	Historical baseline repair/merge classifications cannot replace immutable user-visible parity.	historical approvals subordinate to PLANNING_GOAL	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: 144 Showcase repair keys; truecolor ScrollRegion/Grid extension; merge35 style-only20 keys,Showcase672+32 first,TablePro168,Jackin64,components594.	Oracle02f5294 exact cells/actions for every affected family/app; no rebless-based pass; preserve scenario timing and content.	TASK-008;TASK-069	docs/refactoring-plan/history-early-amendments-obligations.tsv:38	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-004	AC-004	CHK-001	disposition	Historical baseline repair/merge classifications cannot replace immutable user-visible parity. Source disposition: historical approvals subordinate to PLANNING_GOAL. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:38.
HIST	HAR-042	HAR-042	docs/reviews/slice2-architecture-review.md:A14;620;644;797-808	4e15e97e	Historical blessing and count-classification allowances	historical only; current immutable oracle dominates	unread	goldens; focus-ring assertions; visual classifications	unverified	Never weaken expected frames or retained app behavior to satisfy migration	Independent unchanged oracle comparison; preserve intentional test intent; investigate API if compile/conformance/app/doc/legacy gate fails	TASK-008;TASK-069	docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:43	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-004	AC-004	CHK-001	disposition	Historical blessing and count-classification allowances Source disposition: historical only; current immutable oracle dominates. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:43.
