source_namespace	source_id	id	source_document	historical_revision	decision_requirement	authority_status	implementation_commit	files_components	current_main_status	remaining_work	tests_gates	task_ids	source_ledger_row	relationship	requirement_id	acceptance_id	check_id	role	disposition
HIST	A06	A06	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §7 / B,J,§25	Stable namespaced ItemKey identity independent of visible index	accepted	18afddd2;7899678d	id;collections;app adapters	retain_and_verify	Reorder/insert/delete/filter/sort must not retarget selection/edit/close	identity property tests	TASK-015;TASK-020	docs/refactoring-plan/historical-obligations.tsv:7	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Stable namespaced ItemKey identity independent of visible index Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:7.
HIST	A129	A129	GOAL2.md;docs/audit/consolidation/disposition-ledger.md	db5c41a6:GOAL2.md;7b27732a8c3c131760ec3438f641cb3c11343a42:docs/audit/consolidation/disposition-ledger.md:166-167,175,254-255,259,468,476-477	Rejected stale item-row, manager, Grid/progress patches do not waive their underlying capabilities	accepted_disposition	569167ee;378d51c9	apps;rowui	remaining_work_by_matrix	Reimplement accepted behavior with current API and oracle evidence	component/app task ownership	TASK-015;TASK-034;TASK-051	docs/refactoring-plan/historical-obligations.tsv:130	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Rejected stale item-row, manager, Grid/progress patches do not waive their underlying capabilities Source disposition: accepted_disposition. Exact source: docs/refactoring-plan/historical-obligations.tsv:130.
HIST	A28	A28	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §10,§25	RowUi column limit is explicit and cannot silently remove required oracle content	accepted_with_limit	7899678d	rowui;ColumnsUi	verify_scope	Account every consumer exceeding or approaching limit	external columns fixture	TASK-015	docs/refactoring-plan/historical-obligations.tsv:29	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	RowUi column limit is explicit and cannot silently remove required oracle content Source disposition: accepted_with_limit. Exact source: docs/refactoring-plan/historical-obligations.tsv:29.
HIST	A30	A30	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §22,§25	Span rendering inherits label base style without intermediate string/vector allocations	accepted	7899678d	ui;rowui	retain_and_verify	Styled-span segmentation agrees with complete logical text	span differential;500x3 zero alloc	TASK-013;TASK-015	docs/refactoring-plan/historical-obligations.tsv:31	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Span rendering inherits label base style without intermediate string/vector allocations Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:31.
HIST	A44	A44	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §33,§50	Row-owned parts separate from component-owned container/label forwarding; explicit row patch wins	accepted	a1759b2a;consolidation rejection	rowui;ColumnsUi;collections	remaining_work	Repair actual part forwarding and independent style isolation	item_row_columns;explicit_columns_styles_win	TASK-015;TASK-031;TASK-073	docs/refactoring-plan/historical-obligations.tsv:45	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Row-owned parts separate from component-owned container/label forwarding; explicit row patch wins Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:45.
HIST	EARLY-002	EARLY-002	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	95ab6529 §21 items1–2	Configuration props contain no live item slice; item/model borrows are supplied per phase; generic key/row builders preserve inference through distinct defaults.	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Replaces initial retained slice examples that caused E0502.	Borrowed non-static rows; mutate model between phases; captured closures; standalone generic Select/List examples compile.	TASK-015;TASK-068	docs/refactoring-plan/history-early-obligations.tsv:3	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Configuration props contain no live item slice; item/model borrows are supplied per phase; generic key/row builders preserve inference through distinct defaults. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:3.
HIST	EARLY-033	EARLY-033	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	70dacec1 §29 Q1;70dacec1 §§31–32	Pressed brackets use existing reserved padding; Glyph Slot Clear reserves a blank cell and differs from Inherit; neutral custom family receives observable mono behavior.	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: RowUi no-pad lists use container styling; unresolved Choice/Brand applicability cannot be guessed.	Clear/Set/Inherit width and cells; label extent preserved; custom family paint not rule counter; Choice/Brand later source adjudication.	TASK-015;TASK-018;TASK-031	docs/refactoring-plan/history-early-obligations.tsv:34	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Pressed brackets use existing reserved padding; Glyph Slot Clear reserves a blank cell and differs from Inherit; neutral custom family receives observable mono behavior. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:34.
HIST	EARLY-055	EARLY-055	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	2e453023 §12.5 J10–J13	Shared RowDecor/change slots, keyed tabs, meter threshold helper and modal stack/result routing replace duplicates without moving product policy into library.	accepted_with_later_meter_policy	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Quota lifecycle remains application-owned; runtime feedback and typed actions replace ad hoc UI state.	J10–J13 keyed row action, tab reorder, thresholdboundary, layerresult tests with pinned copy/cadence.	TASK-015;TASK-017;TASK-020;TASK-029	docs/refactoring-plan/history-early-obligations.tsv:56	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Shared RowDecor/change slots, keyed tabs, meter threshold helper and modal stack/result routing replace duplicates without moving product policy into library. Source disposition: accepted_with_later_meter_policy. Exact source: docs/refactoring-plan/history-early-obligations.tsv:56.
HIST	EARLY-060	EARLY-060	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	69fcdcad §10;587c53bd §17examples9–10	TrackAuto without measurement takes1cell besideFlex or equal remainder withoutFlex; measuredvariants use natural sizes; zeroalloc distribute_into serves RowUi columns with16track cap.	accepted_historical_geometry_contract	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Do not change sourceobservable layout silently under PLANNING parity; contract names cannot prove examples use measuredvalues.	Auto/Flex/fixed/multipleAuto/tiny matrix; measured themedglyph widths; example9two-rowProps notclipped; columns cap and zeroalloc.	TASK-012;TASK-015	docs/refactoring-plan/history-early-obligations.tsv:61	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	TrackAuto without measurement takes1cell besideFlex or equal remainder withoutFlex; measuredvariants use natural sizes; zeroalloc distribute_into serves RowUi columns with16track cap. Source disposition: accepted_historical_geometry_contract. Exact source: docs/refactoring-plan/history-early-obligations.tsv:61.
HIST	EARLY-AMEND-007	EARLY-AMEND-007	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	6ec29171 §§16.1,29.7	Regression proof exercises Clear geometry, keyed strip rendering, both cell boundaries, and actual ASCII glyph sets.	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Clear reserves a blank cell; same buggy enumeration or non-overflowing fixture is insufficient; no-box-drawing is weaker than all-ASCII.	Clear/Inherit differential; overflowing reorder; left/right out-of-area rejection; full typed GlyphSet ASCII scan.	TASK-011;TASK-013;TASK-015;TASK-020	docs/refactoring-plan/history-early-amendments-obligations.tsv:8	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Regression proof exercises Clear geometry, keyed strip rendering, both cell boundaries, and actual ASCII glyph sets. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:8.
