source_namespace	source_id	id	source_document	historical_revision	decision_requirement	authority_status	implementation_commit	files_components	current_main_status	remaining_work	tests_gates	task_ids	source_ledger_row	relationship	requirement_id	acceptance_id	check_id	role	disposition
APP-FLOW	JFLOW-C52-022	JFLOW-C52-022	docs/refactoring-plan/app-flow-contributions.tsv	02f5294bfdbf38004cc49130d0aff1d01f31434c	Replay all config actions, including reference-picker request. Exact scope move, delete/undo restoration, invalid/duplicate errors and role folding match oracle; opening reference requests the same picker with the same parent draft and focus. Picker contents/retry are not claimed here.	accepted_source_derived	not implemented by planning	JA-022	requires frozen baseline and candidate proof	Exact contribution and complete parent remain separate required identities	exact direct frame or qualified semantic assertion	TASK-052;TASK-004;TASK-057;TASK-069	docs/refactoring-plan/app-flow-contributions.tsv:2	derived bounded contribution; parent JA-022 remains intact	R-001	AC-001	CHK-004	baseline	freeze and independently qualify exact derived identity
APP-FLOW	JFLOW-C52-028	JFLOW-C52-028	docs/refactoring-plan/app-flow-contributions.tsv	02f5294bfdbf38004cc49130d0aff1d01f31434c	Auth/default changes, exact selected-account handoff request, trust toggle/open result and pending preview list match oracle. Accounts painting remains TASK-053; its full frames still execute diagnostically.	accepted_source_derived	not implemented by planning	JA-028	requires frozen baseline and candidate proof	Exact contribution and complete parent remain separate required identities	exact direct frame or qualified semantic assertion	TASK-052;TASK-004;TASK-057;TASK-069	docs/refactoring-plan/app-flow-contributions.tsv:3	derived bounded contribution; parent JA-028 remains intact	R-001	AC-001	CHK-004	baseline	freeze and independently qualify exact derived identity
APP-FLOW	JFLOW-C53-011	JFLOW-C53-011	docs/refactoring-plan/app-flow-contributions.tsv	02f5294bfdbf38004cc49130d0aff1d01f31434c	Account eligibility/default/preference determines exactly the offered identities. Cancellation preserves selection and emits no launch; a chosen valid agent/account emits the oracle launch request once. Cockpit paint closes with TASK-054.	accepted_source_derived	not implemented by planning	JA-011	requires frozen baseline and candidate proof	Exact contribution and complete parent remain separate required identities	exact direct frame or qualified semantic assertion	TASK-053;TASK-004;TASK-057;TASK-069	docs/refactoring-plan/app-flow-contributions.tsv:4	derived bounded contribution; parent JA-011 remains intact	R-001	AC-001	CHK-004	baseline	freeze and independently qualify exact derived identity
APP-FLOW	JFLOW-C54-040	JFLOW-C54-040	docs/refactoring-plan/app-flow-contributions.tsv	02f5294bfdbf38004cc49130d0aff1d01f31434c	All eleven stages, cached/skipped state, exact transitions and produced instance/account/topology agree with oracle. Capsule arrival route/effect is checked as semantic output; Capsule cells/input remain TASK-055.	accepted_source_derived	not implemented by planning	JA-040	requires frozen baseline and candidate proof	Exact contribution and complete parent remain separate required identities	exact direct frame or qualified semantic assertion	TASK-054;TASK-004;TASK-057;TASK-069	docs/refactoring-plan/app-flow-contributions.tsv:5	derived bounded contribution; parent JA-040 remains intact	R-001	AC-001	CHK-004	baseline	freeze and independently qualify exact derived identity
APP-FLOW	JFLOW-C54-043	JFLOW-C54-043	docs/refactoring-plan/app-flow-contributions.tsv	02f5294bfdbf38004cc49130d0aff1d01f31434c	CredentialsLocked hold/retry and BlockedSidecar status/dismissal agree exactly, with no invented CLI reachability. Completion produces the same transition/effects; later Capsule rendering remains TASK-055.	accepted_source_derived	not implemented by planning	JA-043	requires frozen baseline and candidate proof	Exact contribution and complete parent remain separate required identities	exact direct frame or qualified semantic assertion	TASK-054;TASK-004;TASK-057;TASK-069	docs/refactoring-plan/app-flow-contributions.tsv:6	derived bounded contribution; parent JA-043 remains intact	R-001	AC-001	CHK-004	baseline	freeze and independently qualify exact derived identity
APP-FLOW	JFLOW-C54-044	JFLOW-C54-044	docs/refactoring-plan/app-flow-contributions.tsv	02f5294bfdbf38004cc49130d0aff1d01f31434c	Ctrl-C/Ctrl-Q/cancel/confirm/detach exactly preserve or stop the launch job and entry claim; no late completion after cancellation. Any eventually reached Capsule frame remains TASK-055.	accepted_source_derived	not implemented by planning	JA-044	requires frozen baseline and candidate proof	Exact contribution and complete parent remain separate required identities	exact direct frame or qualified semantic assertion	TASK-054;TASK-004;TASK-057;TASK-069	docs/refactoring-plan/app-flow-contributions.tsv:7	derived bounded contribution; parent JA-044 remains intact	R-001	AC-001	CHK-004	baseline	freeze and independently qualify exact derived identity
APP-FLOW	JFLOW-C54-045	JFLOW-C54-045	docs/refactoring-plan/app-flow-contributions.tsv	02f5294bfdbf38004cc49130d0aff1d01f31434c	Resolve every effective account, preserve preferred/auth-source identity and exact per-account errors; final instance contains the oracle account identities. Final Capsule assertion is retained at TASK-055.	accepted_source_derived	not implemented by planning	JA-045	requires frozen baseline and candidate proof	Exact contribution and complete parent remain separate required identities	exact direct frame or qualified semantic assertion	TASK-054;TASK-004;TASK-057;TASK-069	docs/refactoring-plan/app-flow-contributions.tsv:8	derived bounded contribution; parent JA-045 remains intact	R-001	AC-001	CHK-004	baseline	freeze and independently qualify exact derived identity
APP-FLOW	JFLOW-C55-056	JFLOW-C55-056	docs/refactoring-plan/app-flow-contributions.tsv	02f5294bfdbf38004cc49130d0aff1d01f31434c	Pane versus tab targeting, cancellation and accepted nonfinal close preserve exact topology/focus. Last-close emits the oracle final-exit request; dirty policy and final transcript remain TASK-056.	accepted_source_derived	not implemented by planning	JA-056	requires frozen baseline and candidate proof	Exact contribution and complete parent remain separate required identities	exact direct frame or qualified semantic assertion	TASK-055;TASK-004;TASK-057;TASK-069	docs/refactoring-plan/app-flow-contributions.tsv:9	derived bounded contribution; parent JA-056 remains intact	R-001	AC-001	CHK-004	baseline	freeze and independently qualify exact derived identity
APP-FLOW	JFLOW-C55-058	JFLOW-C55-058	docs/refactoring-plan/app-flow-contributions.tsv	02f5294bfdbf38004cc49130d0aff1d01f31434c	Detach retains exact daemon tabs/panes, reconnect selects the same instance and restores attachment/topology. The original Ctrl-Q dirty exit and all outro assertions remain TASK-056.	accepted_source_derived	not implemented by planning	JA-058	requires frozen baseline and candidate proof	Exact contribution and complete parent remain separate required identities	exact direct frame or qualified semantic assertion	TASK-055;TASK-004;TASK-057;TASK-069	docs/refactoring-plan/app-flow-contributions.tsv:10	derived bounded contribution; parent JA-058 remains intact	R-001	AC-001	CHK-004	baseline	freeze and independently qualify exact derived identity
APP-FLOW	JFLOW-F52-022	JFLOW-F52-022	docs/refactoring-plan/app-flow-frame-contributions.tsv	02f5294bfdbf38004cc49130d0aff1d01f31434c	The complete frame immediately after K(Down,e,4,Enter), before the first edit/reference variant; every complete frame in the delete-cancel, delete-confirm-undo and role-fold variants. Exclude the reference-picker-open branch frames.	accepted_source_derived	not implemented by planning	JA-022	requires frozen baseline and candidate proof	Exact contribution and complete parent remain separate required identities	exact direct frame or qualified semantic assertion	TASK-052;TASK-004;TASK-057;TASK-069	docs/refactoring-plan/app-flow-frame-contributions.tsv:2	derived bounded contribution; parent JA-022 remains intact	R-001	AC-001	CHK-004	baseline	freeze and independently qualify exact derived identity
