source_namespace	source_id	id	source_document	historical_revision	decision_requirement	authority_status	implementation_commit	files_components	current_main_status	remaining_work	tests_gates	task_ids	source_ledger_row	relationship	requirement_id	acceptance_id	check_id	role	disposition
HIST	A105	A105	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md ScrollRegion appendix;amendment=da4b1364	Hidden scrollbar retains wheel/reveal, full content area, no bar paint/hit and releases drag capture	accepted_later_amendment	da4b1364	scroll_region;nav_list	retain_and_verify	Hide mid-drag and pointer-to-hidden-part refusal	scrollbar_visible tests	TASK-014	docs/refactoring-plan/historical-obligations.tsv:106	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Hidden scrollbar retains wheel/reveal, full content area, no bar paint/hit and releases drag capture Source disposition: accepted_later_amendment. Exact source: docs/refactoring-plan/historical-obligations.tsv:106.
HIST	A15	A15	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §8	Nested scroll owner consumes at boundary without chaining or repaint	accepted	18afddd2	scroll_region;runtime	compare_new_oracle	Preserve exact oracle routing and model boundaries	nested wheel;boundary equality	TASK-014	docs/refactoring-plan/historical-obligations.tsv:16	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Nested scroll owner consumes at boundary without chaining or repaint Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:16.
HIST	A74	A74	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §69	Pressed PartRef styles only actual Grid row/cell/action or ScrollRegion thumb	accepted	a1759b2a	runtime;grid;scroll_region	retain_and_verify	Sibling and whole-container press isolation	pressed-part tests	TASK-010;TASK-014;TASK-022	docs/refactoring-plan/historical-obligations.tsv:75	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Pressed PartRef styles only actual Grid row/cell/action or ScrollRegion thumb Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:75.
HIST	EARLY-037	EARLY-037	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	afc60678 §12.2 and§35	Ui::scroll_region is struck, not an open implementation task; owner calls ScrollRegion update/draw and scrollbar parts share owner identity.	rejected_API_accepted_replacement	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Ui→components dependency inversion forbidden; seven on_scrollbar copies were library widgets, not app functions.	No public convenience; direct composition; exact TRACK/THUMB/CONTAINER; no separate scrollbar ID.	TASK-014	docs/refactoring-plan/history-early-obligations.tsv:38	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Ui::scroll_region is struck, not an open implementation task; owner calls ScrollRegion update/draw and scrollbar parts share owner identity. Source disposition: rejected_API_accepted_replacement. Exact source: docs/refactoring-plan/history-early-obligations.tsv:38.
HIST	EARLY-038	EARLY-038	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	da4b1364 appendedScrollRegion	scrollbar_visible false preserves wheel/reveal, returns fullarea/min1×1, removes bar paint/hits and releases active thumb capture.	accepted_later_amendment	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Overflow alone no longer reserves column; NavList forwards property.	Visible↔hidden mid-drag; stale bar-target consumed without scrolling; wheel works; measured/content rect exact.	TASK-014	docs/refactoring-plan/history-early-obligations.tsv:39	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	scrollbar_visible false preserves wheel/reveal, returns fullarea/min1×1, removes bar paint/hits and releases active thumb capture. Source disposition: accepted_later_amendment. Exact source: docs/refactoring-plan/history-early-obligations.tsv:39.
HIST	EARLY-AMEND-002	EARLY-AMEND-002	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	afc60678 §§12.2,25.11,26.3	Owners compose ScrollRegion update/draw directly; Ui constructs no components.	accepted rejection	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Ui::scroll_region is struck, not deferred; seven legacy scrollbar copies remain successor-family migration obligations.	Public-author composition compiles; no Ui-to-components dependency or legacy on_scrollbar copies.	TASK-014	docs/refactoring-plan/history-early-amendments-obligations.tsv:3	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-004	AC-004	CHK-001	forbidden	Owners compose ScrollRegion update/draw directly; Ui constructs no components. Source disposition: accepted rejection. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:3.
HIST	HAR-005	HAR-005	docs/audit/api-audit.md:89-114;196-207	locator_pin=7b27732a8c3c131760ec3438f641cb3c11343a42;historical_provenance_edges=383e16fc	Scroll state invariants and Unicode text offsets need structural safe interfaces	audit finding; exact fix not accepted by this source	unread	ScrollState; TextBuffer; fuzzy matching	unverified	Validate surviving issue class including casefold-to-original mapping	Grapheme/cell corpus; Turkish dotted I; boundary wheel; no out-of-bounds	TASK-013;TASK-014	docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:6	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Scroll state invariants and Unicode text offsets need structural safe interfaces Source disposition: audit finding; exact fix not accepted by this source. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:6.
HIST	HI-006	HI-006	docs/audit/interaction-audit.md B6	e81ca17b	Innermost axis-aware wheel consumes boundary without bubbling or moving focus	accepted	foundations tests reported; current untested	scroll; hit; all scrollables	not independently tested	Wheel preserves cursor/selection; next navigation reveals cursor; modal blocks underlying scroll	nested wheel actions at top/middle/bottom and each axis	TASK-014	docs/refactoring-plan/history-inputs-obligations.tsv:7	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Innermost axis-aware wheel consumes boundary without bubbling or moving focus Source disposition: accepted. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:7.
HIST	HL-69-PRESS	HL-69-PRESS	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	a1759b2a §69	Snapshot/capture retain owner and PartRef; Grid press row/cell/actions targeted; ScrollRegion only thumb	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Apply accepted contract; reject/supersede: Child press paints whole container pressed	Exact target cells/regions; forced target cursor or thumb only; unrelated children unforced	TASK-010;TASK-014;TASK-022	docs/refactoring-plan/history-late-obligations.tsv:37	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Snapshot/capture retain owner and PartRef; Grid press row/cell/actions targeted; ScrollRegion only thumb Source disposition: accepted. Exact source: docs/refactoring-plan/history-late-obligations.tsv:37.
HIST	HL-SCROLL	HL-SCROLL	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	da4b1364 unnumbered amendment	Scrollbar_visible default true, false full area1x1 min/no chrome/no pointer parts; wheel/reveal active; release hidden active thumb	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Apply accepted contract; reject/supersede: Discarded setter argument; content-width reservation when hidden	Direct ScrollRegion contract plus NavList forwarding; hidden-bar pointer consumed no scrolling; hide-mid-drag release	TASK-014	docs/refactoring-plan/history-late-obligations.tsv:60	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Scrollbar_visible default true, false full area1x1 min/no chrome/no pointer parts; wheel/reveal active; release hidden active thumb Source disposition: accepted. Exact source: docs/refactoring-plan/history-late-obligations.tsv:60.
