source_namespace	source_id	id	source_document	historical_revision	decision_requirement	authority_status	implementation_commit	files_components	current_main_status	remaining_work	tests_gates	task_ids	source_ledger_row	relationship	requirement_id	acceptance_id	check_id	role	disposition
HIST	A124	A124	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §70	Viewport warm 100k zero index visits/allocs and bounded bytes; dirty append measured separately	accepted	a1759b2a	viewport;perf	retain_and_verify	1k/100k/cold/reflow/append distinct instruments	viewport perf/probes	TASK-021;TASK-067	docs/refactoring-plan/historical-obligations.tsv:125	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Viewport warm 100k zero index visits/allocs and bounded bytes; dirty append measured separately Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:125.
HIST	A53	A53	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §19	No permanent legacy facade or duplicate DataTable/ScrollPanel; preserve their capabilities through Grid/Viewport	accepted_rejected_alternatives	77847196	public API;grid;viewport	retain_and_verify	Remove duplicate mechanisms only after oracle coverage	API inventory;behavior proofs	TASK-021;TASK-022;TASK-065	docs/refactoring-plan/historical-obligations.tsv:54	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	No permanent legacy facade or duplicate DataTable/ScrollPanel; preserve their capabilities through Grid/Viewport Source disposition: accepted_rejected_alternatives. Exact source: docs/refactoring-plan/historical-obligations.tsv:54.
HIST	A76	A76	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §62	TextViewport mono selection changes style without geometry shift	accepted	a1759b2a	viewport	compare_new_oracle	All selection endpoints and Unicode cell equality	viewport mono selection	TASK-021	docs/refactoring-plan/historical-obligations.tsv:77	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	TextViewport mono selection changes style without geometry shift Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:77.
HIST	A77	A77	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §70	Viewport exact wrapped prefix caches derived work; append suffix only, warm no index scans	accepted	a1759b2a	viewport	retain_and_verify	Cold/reflow versus append/warm work, saturation and same-length edit	viewport work probes	TASK-021;TASK-067	docs/refactoring-plan/historical-obligations.tsv:78	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Viewport exact wrapped prefix caches derived work; append suffix only, warm no index scans Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:78.
HIST	A78	A78	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §70	Viewport probes caller-owned testing-only counters, no global cross-test contamination	accepted	a1759b2a	viewport testing API	retain_and_verify	Concurrent independent probe assertions	viewport probe tests	TASK-021;TASK-067	docs/refactoring-plan/historical-obligations.tsv:79	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Viewport probes caller-owned testing-only counters, no global cross-test contamination Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:79.
HIST	EARLY-020	EARLY-020	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	2e453023 §12.4; e8d053c9 §20.9	List/grid borrow data; tree projection is incremental/keyed; TextViewport caches source ranges/widths rather than owned grapheme strings.	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Original TextViewport keep means behavior retained, storage rewritten.	100k items/nodes/lines with bounded visible-window allocations and identity-preserving edits.	TASK-020;TASK-021;TASK-067	docs/refactoring-plan/history-early-obligations.tsv:21	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	List/grid borrow data; tree projection is incremental/keyed; TextViewport caches source ranges/widths rather than owned grapheme strings. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:21.
HIST	EARLY-AMEND-024	EARLY-AMEND-024	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	a1759b2a §§12.4,16.6,18.2,20.9	Viewport caches complete usize wrapped-row prefix, appends suffix only, invalidates same-length edits explicitly and disables reuse at generation saturation.	accepted correction	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Window-only exact global indexing and document-independent cold reflow are rejected.	Bruteforce prefix equality; offscreen same-length rewrap; total/end/thumb/mapping; growth/front retention; saturation; zero warm prefix visits.	TASK-021	docs/refactoring-plan/history-early-amendments-obligations.tsv:25	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Viewport caches complete usize wrapped-row prefix, appends suffix only, invalidates same-length edits explicitly and disables reuse at generation saturation. Source disposition: accepted correction. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:25.
HIST	EARLY-AMEND-025	EARLY-AMEND-025	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	a1759b2a §16.6 and gates	Viewport warm frame has zero allocations/index visits and equal visible visits for1k/100k; cold reindex is report-only.	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Warm ns≤1.5× under PERF_STRICT; cold/reflow/invalidation excluded; no-full-clone bytes<64KiB uses primed viewport.	perf and perf_collections both execute; allocation/visit assertions and pinned-runner timing; separate cold cache bytes report.	TASK-021;TASK-067	docs/refactoring-plan/history-early-amendments-obligations.tsv:26	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Viewport warm frame has zero allocations/index visits and equal visible visits for1k/100k; cold reindex is report-only. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:26.
HIST	F11	F11	IMPROVEMENTS_PLAN.md;docs/improvements/f11-one-retention-aware-mutation-boundary.md	215990ef;abb480ac;c9661f6c;64add0ea;812bad84;02f5294b	One retained-output mutation boundary enforces limits and identity	current_done	c9710d81;b5f237d4;03df2681;8f7ed0e1;1615aa56;11ae5078;4399e9dd;1aaa9b01;812bad84 (see linked slice evidence)	Viewport retained output	current_main_mapping_required	Append/replace/prune invalidate exactly required state	Viewport retained output	TASK-021;TASK-044;TASK-055	docs/refactoring-plan/historical-obligations.tsv:145	global semantic anchor; supplemental clauses retained	R-001	AC-001	CHK-004	primary	One retained-output mutation boundary enforces limits and identity Source disposition: current_done. Exact source: docs/refactoring-plan/historical-obligations.tsv:145.
HIST	F12	F12	IMPROVEMENTS_PLAN.md;docs/improvements/f12-rebase-retained-identity-never-silently-retarget-selection.md	215990ef;abb480ac;c9661f6c;64add0ea;812bad84;02f5294b	Pruning rebases reading/selection by retained identity	current_done	c9710d81;b5f237d4;03df2681;8f7ed0e1;1615aa56;11ae5078;4399e9dd;1aaa9b01;812bad84 (see linked slice evidence)	Retention selection	current_main_mapping_required	No copied wrong-source content or accidental bottom-follow	Retention selection	TASK-021	docs/refactoring-plan/historical-obligations.tsv:146	global semantic anchor; supplemental clauses retained	R-001	AC-001	CHK-004	primary	Pruning rebases reading/selection by retained identity Source disposition: current_done. Exact source: docs/refactoring-plan/historical-obligations.tsv:146.
