source_namespace	source_id	id	source_document	historical_revision	decision_requirement	authority_status	implementation_commit	files_components	current_main_status	remaining_work	tests_gates	task_ids	source_ledger_row	relationship	requirement_id	acceptance_id	check_id	role	disposition
HIST	A84	A84	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §67	Inherited/configured disabled combine before value borrow; TextTarget sealed for String/Secret	accepted	a1759b2a	form;fields	retain_and_verify	Dynamic disable, secret editing without Clone	form bridges	TASK-016;TASK-019	docs/refactoring-plan/historical-obligations.tsv:85	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Inherited/configured disabled combine before value borrow; TextTarget sealed for String/Secret Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:85.
HIST	A85	A85	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §15,§25	Secret no Clone/Eq/Serialize and redacted Debug/display; synthetic mask never leaks content	accepted	7899678d;e49de3f8;c936d51f	secret;fields;apps	retain_and_verify	Leak sentinels across values/errors/capture/log/cancel	secret compile-fail;security tests	TASK-016;TASK-019	docs/refactoring-plan/historical-obligations.tsv:86	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Secret no Clone/Eq/Serialize and redacted Debug/display; synthetic mask never leaks content Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:86.
HIST	A86	A86	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §15,§25	Owner clears secrets on close/cancel with best-effort safe-Rust zeroization; no guaranteed-erasure claim	accepted_amended	7899678d	secret;form;apps	retain_and_verify	Ownership clearing and no exposed copies	secret lifecycle tests	TASK-016;TASK-019;TASK-043;TASK-052	docs/refactoring-plan/historical-obligations.tsv:87	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Owner clears secrets on close/cancel with best-effort safe-Rust zeroization; no guaranteed-erasure claim Source disposition: accepted_amended. Exact source: docs/refactoring-plan/historical-obligations.tsv:87.
HIST	A87	A87	COMPONENT_ARCHITECTURE.md;docs/audit/main-holla/history	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md §15	Editing begin/commit/cancel/blur/validation uses one shared lifecycle across text controls	accepted	a1759b2a	input;textarea;code;grid	compare_new_oracle	Every input/paste/key/mouse Unicode sequence and draft policy	editing matrix	TASK-016;TASK-025	docs/refactoring-plan/historical-obligations.tsv:88	global semantic anchor; supplemental clauses retained	R-002	AC-002	CHK-006	primary	Editing begin/commit/cancel/blur/validation uses one shared lifecycle across text controls Source disposition: accepted. Exact source: docs/refactoring-plan/historical-obligations.tsv:88.
HIST	EARLY-013	EARLY-013	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	95ab6529 §21 item7;27bd918e §23	Field owns chrome/height only, remains idless; child FieldControl owns its configured ID and input/ring registration.	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Supersedes original Field own-focus proposal.	Composed Field exactly one ring entry/control ID; field chrome inheritance and child update tests.	TASK-016	docs/refactoring-plan/history-early-obligations.tsv:14	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Field owns chrome/height only, remains idless; child FieldControl owns its configured ID and input/ring registration. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:14.
HIST	EARLY-047	EARLY-047	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	2e453023 §15;587c53bd §25 MA13;c936d51f §15	Secrets nonClone/nonEq/nonSerialize and redacted; sensitive direct state before begin; expose crate-private; policy-aware mask never copies real tail.	accepted_security_tightening	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Zeroization explicitly best-effort safeRust, not guaranteed erased allocation memory.	Compilefails; direct lifecycle dynamic sensitivity; Debug/errors/action/output wholebuffer secret sentinel; zeroize fresh exposeempty/capacityrelease.	TASK-016	docs/refactoring-plan/history-early-obligations.tsv:48	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Secrets nonClone/nonEq/nonSerialize and redacted; sensitive direct state before begin; expose crate-private; policy-aware mask never copies real tail. Source disposition: accepted_security_tightening. Exact source: docs/refactoring-plan/history-early-obligations.tsv:48.
HIST	EARLY-AMEND-028	EARLY-AMEND-028	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	e49de3f8 §§15.1,17 A9;c936d51f §15;3f26ab14	Public FormState errors are generic; direct secret String begin requires sensitive state; expose is crate-private and masks accept SecretPolicy.	accepted security boundary	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Only private Form draw sees current plain detail; zeroization remains best-effort safe Rust, never guaranteed erasure.	Public error reads before update during dynamic sensitivity change; direct sensitive begin/cancel; Debug/display/mask policy; capacity release.	TASK-016;TASK-019	docs/refactoring-plan/history-early-amendments-obligations.tsv:29	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Public FormState errors are generic; direct secret String begin requires sensitive state; expose is crate-private and masks accept SecretPolicy. Source disposition: accepted security boundary. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:29.
HIST	EARLY-AMEND-044	EARLY-AMEND-044	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	15371443 §29.9	TextArea covered FIELD part override can be proved by its actual recorded resolution when composed paint leaves digest unchanged.	accepted implementation evidence	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: ebfa8b8 closes earlier false negative; patch_part hook remains future optional ordering-hardening, not mandatory unfinished gate.	Check selected part/owner resolution and theme immutability; no unrelated sibling comparison; include current text_area override case.	TASK-016;TASK-031;TASK-073	docs/refactoring-plan/history-early-amendments-obligations.tsv:45	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	TextArea covered FIELD part override can be proved by its actual recorded resolution when composed paint leaves digest unchanged. Source disposition: accepted implementation evidence. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:45.
HIST	F08c	F08c	IMPROVEMENTS_PLAN.md;docs/improvements/f08c-ctrl-shift-home-end.md	215990ef;abb480ac;c9661f6c;64add0ea;812bad84;02f5294b	Ctrl+Shift+Home/End extend selection according to editor contract	later_open	not established	Editor modified keys	current_main_mapping_required	Modifier matrix and selection anchor integrity	Editor modified keys	TASK-013;TASK-016	docs/refactoring-plan/historical-obligations.tsv:141	global semantic anchor; supplemental clauses retained	R-001	AC-001	CHK-004	primary	Ctrl+Shift+Home/End extend selection according to editor contract Source disposition: later_open. Exact source: docs/refactoring-plan/historical-obligations.tsv:141.
HIST	F18	F18	IMPROVEMENTS_PLAN.md;docs/improvements/f18-distinguish-read-only-from-disabled.md	215990ef;abb480ac;c9661f6c;64add0ea;812bad84;02f5294b	Read-only interaction remains distinct from disabled	deferred_fixture_correction_not_selected_shared_contract_retained	not established	Read-only conformance and source disabled fixture	historical_proposal_not_current_product_gate	Keep modern disabled versus readonly API distinction; preserve Showcase TextAreas original Read-only transcript label with disabled dim inert unfocusable configuration; no relabel replacement or new navigation from deferred F18	Separate generic readonly navigation/copy/nonmutation proof from exact source disabled fixture frames and no-focus observations	TASK-016;TASK-022;TASK-033	docs/refactoring-plan/historical-obligations.tsv:152	global semantic anchor; supplemental clauses retained	R-001	AC-001	CHK-004	preservation	Keep generic readonly versus disabled interaction contract; source disabled fixture correction is deferred, not authority to change app configuration. Source disposition: deferred_fixture_correction_not_selected_shared_contract_retained. Exact source: docs/refactoring-plan/historical-obligations.tsv:152.
